trade_date,start_close,natural_days_to_5pct_high_low_move,breach_date,breach_side,breach_high,breach_low,upper_bound,lower_bound
2005-07-11,694.83,18,2005-07-28,up,734.17,719.93,729.57,660.09
2005-07-12,720.57,7,2005-07-18,down,688.09,665.87,756.60,684.54
2005-07-13,711.95,6,2005-07-18,down,688.09,665.87,747.55,676.35
2005-07-14,711.58,5,2005-07-18,down,688.09,665.87,747.16,676.00
2005-07-15,690.49,14,2005-07-28,up,734.17,719.93,725.01,655.97
2005-07-18,669.03,9,2005-07-26,up,709.10,691.05,702.48,635.58
2005-07-19,677.02,9,2005-07-27,up,724.05,702.75,710.87,643.17
2005-07-20,682.12,8,2005-07-27,up,724.05,702.75,716.23,648.01
2005-07-21,679.02,7,2005-07-27,up,724.05,702.75,712.97,645.07
2005-07-22,694.29,7,2005-07-28,up,734.17,719.93,729.00,659.58
2005-07-25,692.39,4,2005-07-28,up,734.17,719.93,727.01,657.77
2005-07-26,709.10,9,2005-08-03,up,763.30,743.34,744.56,673.64
2005-07-27,724.05,8,2005-08-03,up,763.30,743.34,760.25,687.85
2005-07-28,725.81,7,2005-08-03,up,763.30,743.34,762.10,689.52
2005-07-29,722.87,6,2005-08-03,up,763.30,743.34,759.01,686.73
2005-08-01,729.90,5,2005-08-05,up,772.22,747.89,766.39,693.40
2005-08-02,744.01,7,2005-08-08,up,789.48,772.66,781.21,706.81
2005-08-03,751.89,7,2005-08-09,up,799.46,778.52,789.48,714.30
2005-08-04,747.57,5,2005-08-08,up,789.48,772.66,784.95,710.19
2005-08-05,772.15,7,2005-08-11,up,819.15,805.20,810.76,733.54
2005-08-08,783.73,5,2005-08-12,up,827.34,799.17,822.92,744.54
2005-08-09,799.41,9,2005-08-17,up,857.66,818.79,839.38,759.44
2005-08-10,809.46,8,2005-08-17,up,857.66,818.79,849.93,768.99
2005-08-11,817.62,8,2005-08-18,up,878.13,825.84,858.50,776.74
2005-08-12,803.44,6,2005-08-17,up,857.66,818.79,843.61,763.27
2005-08-15,830.34,4,2005-08-18,up,878.13,825.84,871.86,788.82
2005-08-16,833.49,3,2005-08-18,up,878.13,825.84,875.16,791.82
2005-08-17,857.66,3,2005-08-19,down,833.29,804.28,900.54,814.78
2005-08-18,826.42,15,2005-09-01,up,871.44,846.45,867.74,785.10
2005-08-19,827.46,14,2005-09-01,up,871.44,846.45,868.83,786.09
2005-08-22,836.52,12,2005-09-02,up,882.64,868.45,878.35,794.69
2005-08-23,819.17,10,2005-09-01,up,871.44,846.45,860.13,778.21
2005-08-24,831.00,10,2005-09-02,up,882.64,868.45,872.55,789.45
2005-08-25,843.88,12,2005-09-05,up,891.22,877.61,886.07,801.69
2005-08-26,848.02,11,2005-09-05,up,891.22,877.61,890.42,805.62
2005-08-29,842.15,8,2005-09-05,up,891.22,877.61,884.26,800.04
2005-08-30,832.52,4,2005-09-02,up,882.64,868.45,874.15,790.89
2005-08-31,850.73,7,2005-09-06,up,898.55,862.82,893.27,808.19
2005-09-01,870.71,13,2005-09-13,up,915.50,893.68,914.25,827.17
2005-09-02,880.86,13,2005-09-14,up,927.95,913.10,924.90,836.82
2005-09-05,891.16,15,2005-09-19,up,947.90,930.79,935.72,846.60
2005-09-06,864.93,8,2005-09-13,up,915.50,893.68,908.18,821.68
2005-09-07,893.58,13,2005-09-19,up,947.90,930.79,938.26,848.90
2005-09-08,897.37,12,2005-09-19,up,947.90,930.79,942.24,852.50
2005-09-09,888.00,7,2005-09-15,up,932.75,921.18,932.40,843.60
2005-09-12,894.16,8,2005-09-19,up,947.90,930.79,938.87,849.45
2005-09-13,915.50,14,2005-09-26,down,884.52,868.28,961.28,869.72
2005-09-14,927.82,9,2005-09-22,down,929.01,879.44,974.21,881.43
2005-09-15,929.95,8,2005-09-22,down,929.01,879.44,976.45,883.45
2005-09-16,930.41,7,2005-09-22,down,929.01,879.44,976.93,883.89
2005-09-19,947.90,4,2005-09-22,down,929.01,879.44,995.30,900.50
2005-09-20,947.28,3,2005-09-22,down,929.01,879.44,994.64,899.92
2005-09-21,933.81,2,2005-09-22,down,929.01,879.44,980.50,887.12
2005-09-22,892.08,36,2005-10-27,down,853.46,831.34,936.68,847.48
2005-09-23,874.67,36,2005-10-28,down,839.37,794.02,918.40,830.94
2005-09-26,884.29,32,2005-10-27,down,853.46,831.34,928.50,840.08
2005-09-27,859.63,23,2005-10-19,up,906.31,889.94,902.61,816.65
2005-09-28,857.46,22,2005-10-19,up,906.31,889.94,900.33,814.59
2005-09-29,876.57,29,2005-10-27,down,853.46,831.34,920.40,832.74
2005-09-30,870.96,29,2005-10-28,down,839.37,794.02,914.51,827.41
2005-10-10,859.08,10,2005-10-19,up,906.31,889.94,902.03,816.13
2005-10-11,879.88,17,2005-10-27,down,853.46,831.34,923.87,835.89
2005-10-12,889.60,16,2005-10-27,down,853.46,831.34,934.08,845.12
2005-10-13,886.08,15,2005-10-27,down,853.46,831.34,930.38,841.78
2005-10-14,876.26,14,2005-10-27,down,853.46,831.34,920.07,832.45
2005-10-17,879.27,11,2005-10-27,down,853.46,831.34,923.23,835.31
2005-10-18,897.45,9,2005-10-26,down,876.09,852.40,942.32,852.58
2005-10-19,891.35,9,2005-10-27,down,853.46,831.34,935.92,846.78
2005-10-20,891.06,8,2005-10-27,down,853.46,831.34,935.61,846.51
2005-10-21,897.64,6,2005-10-26,down,876.09,852.40,942.52,852.76
2005-10-24,897.36,3,2005-10-26,down,876.09,852.40,942.23,852.49
2005-10-25,876.64,3,2005-10-27,down,853.46,831.34,920.47,832.81
2005-10-26,853.18,3,2005-10-28,down,839.37,794.02,895.84,810.52
2005-10-27,837.34,2,2005-10-28,down,839.37,794.02,879.21,795.47
2005-10-28,806.56,12,2005-11-08,up,846.91,831.20,846.89,766.23
2005-10-31,812.45,22,2005-11-21,up,856.39,848.72,853.07,771.83
2005-11-01,804.35,8,2005-11-08,up,846.91,831.20,844.57,764.13
2005-11-02,826.51,66,2006-01-06,up,876.55,861.50,867.84,785.18
2005-11-03,818.95,64,2006-01-05,up,865.70,852.53,859.90,778.00
2005-11-04,826.77,64,2006-01-06,up,876.55,861.50,868.11,785.43
2005-11-07,837.67,29,2005-12-05,down,821.08,793.52,879.55,795.79
2005-11-08,846.56,28,2005-12-05,down,821.08,793.52,888.89,804.23
2005-11-09,842.77,27,2005-12-05,down,821.08,793.52,884.91,800.63
2005-11-10,816.01,57,2006-01-05,up,865.70,852.53,856.81,775.21
2005-11-11,822.67,56,2006-01-05,up,865.70,852.53,863.80,781.54
2005-11-14,827.48,54,2006-01-06,up,876.55,861.50,868.85,786.11
2005-11-15,821.06,52,2006-01-05,up,865.70,852.53,862.11,780.01
2005-11-16,827.59,52,2006-01-06,up,876.55,861.50,868.97,786.21
2005-11-17,828.65,51,2006-01-06,up,876.55,861.50,870.08,787.22
2005-11-18,848.78,18,2005-12-05,down,821.08,793.52,891.22,806.34
2005-11-21,855.43,15,2005-12-05,down,821.08,793.52,898.20,812.66
2005-11-22,833.59,15,2005-12-06,down,800.00,788.00,875.27,791.91
2005-11-23,841.31,13,2005-12-05,down,821.08,793.52,883.38,799.24
2005-11-24,845.48,12,2005-12-05,down,821.08,793.52,887.75,803.21
2005-11-25,847.34,11,2005-12-05,down,821.08,793.52,889.71,804.97
2005-11-28,846.43,8,2005-12-05,down,821.08,793.52,888.75,804.11
2005-11-29,835.31,7,2005-12-05,down,821.08,793.52,877.08,793.54
2005-11-30,839.24,6,2005-12-05,down,821.08,793.52,881.20,797.28
2005-12-01,835.39,5,2005-12-05,down,821.08,793.52,877.16,793.62
2005-12-02,821.72,35,2006-01-05,up,865.70,852.53,862.81,780.63
2005-12-05,794.32,11,2005-12-15,up,835.82,823.76,834.04,754.60
2005-12-06,796.99,21,2005-12-26,up,842.77,835.52,836.84,757.14
2005-12-07,805.53,23,2005-12-29,up,852.69,845.97,845.81,765.25
2005-12-08,802.54,19,2005-12-26,up,842.77,835.52,842.67,762.41
2005-12-09,816.96,28,2006-01-05,up,865.70,852.53,857.81,776.11
2005-12-12,823.32,25,2006-01-05,up,865.70,852.53,864.49,782.15
2005-12-13,822.53,24,2006-01-05,up,865.70,852.53,863.66,781.40
2005-12-14,831.80,24,2006-01-06,up,876.55,861.50,873.39,790.21
2005-12-15,824.61,23,2006-01-06,up,876.55,861.50,865.84,783.38
2005-12-16,831.96,22,2006-01-06,up,876.55,861.50,873.56,790.36
2005-12-19,834.02,19,2006-01-06,up,876.55,861.50,875.72,792.32
2005-12-20,835.01,21,2006-01-09,up,886.83,873.48,876.76,793.26
2005-12-21,823.37,16,2006-01-05,up,865.70,852.53,864.54,782.20
2005-12-22,826.91,16,2006-01-06,up,876.55,861.50,868.26,785.56
2005-12-23,834.72,15,2006-01-06,up,876.55,861.50,876.46,792.98
2005-12-26,841.21,15,2006-01-09,up,886.83,873.48,883.27,799.15
2005-12-27,841.93,14,2006-01-09,up,886.83,873.48,884.03,799.83
2005-12-28,844.07,13,2006-01-09,up,886.83,873.48,886.27,801.87
2005-12-29,852.39,15,2006-01-12,up,899.96,879.07,895.01,809.77
2005-12-30,842.74,11,2006-01-09,up,886.83,873.48,884.88,800.60
2006-01-04,852.53,9,2006-01-12,up,899.96,879.07,895.16,809.90
2006-01-05,865.70,15,2006-01-19,up,914.42,901.92,908.99,822.41
2006-01-06,872.82,34,2006-02-08,up,924.71,910.68,916.46,829.18
2006-01-09,886.66,37,2006-02-14,up,934.98,923.86,930.99,842.33
2006-01-10,889.15,36,2006-02-14,up,934.98,923.86,933.61,844.69
2006-01-11,880.91,30,2006-02-09,up,926.21,913.00,924.96,836.86
2006-01-12,899.81,83,2006-04-04,up,947.32,932.98,944.80,854.82
2006-01-13,904.61,83,2006-04-05,up,955.06,944.05,949.84,859.38
2006-01-16,892.80,31,2006-02-15,up,938.51,931.30,937.44,848.16
2006-01-17,891.54,30,2006-02-15,up,938.51,931.30,936.12,846.96
2006-01-18,908.86,78,2006-04-05,up,955.06,944.05,954.30,863.42
2006-01-19,914.31,78,2006-04-06,up,960.56,948.08,960.03,868.59
2006-01-20,908.66,76,2006-04-05,up,955.06,944.05,954.09,863.23
2006-01-23,909.73,74,2006-04-06,up,960.56,948.08,955.22,864.24
2006-01-24,903.84,72,2006-04-05,up,955.06,944.05,949.03,858.65
2006-01-25,887.72,21,2006-02-14,up,934.98,923.86,932.11,843.33
2006-02-06,909.47,59,2006-04-05,up,955.06,944.05,954.94,864.00
2006-02-07,915.25,60,2006-04-07,up,961.46,948.15,961.01,869.49
2006-02-08,924.71,29,2006-03-08,down,892.11,877.08,970.95,878.47
2006-02-09,914.40,57,2006-04-06,up,960.56,948.08,960.12,868.68
2006-02-10,925.09,27,2006-03-08,down,892.11,877.08,971.34,878.84
2006-02-13,926.47,24,2006-03-08,down,892.11,877.08,972.79,880.15
2006-02-14,934.09,8,2006-02-21,down,918.49,886.79,980.79,887.39
2006-02-15,935.77,7,2006-02-21,down,918.49,886.79,982.56,888.98
2006-02-16,914.00,50,2006-04-06,up,960.56,948.08,959.70,868.30
2006-02-17,907.71,48,2006-04-05,up,955.06,944.05,953.10,862.32
2006-02-20,899.59,44,2006-04-04,up,947.32,932.98,944.57,854.61
2006-02-21,918.34,49,2006-04-10,up,980.27,960.45,964.26,872.42
2006-02-22,919.56,48,2006-04-10,up,980.27,960.45,965.54,873.58
2006-02-23,920.87,47,2006-04-10,up,980.27,960.45,966.91,874.83
2006-02-24,926.62,13,2006-03-08,down,892.11,877.08,972.95,880.29
2006-02-27,926.48,10,2006-03-08,down,892.11,877.08,972.80,880.16
2006-02-28,929.38,9,2006-03-08,down,892.11,877.08,975.85,882.91
2006-03-01,936.70,7,2006-03-07,down,915.33,887.60,983.54,889.87
2006-03-02,917.95,40,2006-04-10,up,980.27,960.45,963.85,872.05
2006-03-03,918.01,39,2006-04-10,up,980.27,960.45,963.91,872.11
2006-03-06,915.66,33,2006-04-07,up,961.46,948.15,961.44,869.88
2006-03-07,889.00,22,2006-03-28,up,934.34,928.26,933.45,844.55
2006-03-08,889.97,22,2006-03-29,up,940.13,929.44,934.47,845.47
2006-03-09,884.03,15,2006-03-23,up,932.53,920.00,928.23,839.83
2006-03-10,885.41,14,2006-03-23,up,932.53,920.00,929.68,841.14
2006-03-13,892.68,17,2006-03-29,up,940.13,929.44,937.31,848.05
2006-03-14,895.80,22,2006-04-04,up,947.32,932.98,940.59,851.01
2006-03-15,902.74,22,2006-04-05,up,955.06,944.05,947.88,857.60
2006-03-16,903.93,21,2006-04-05,up,955.06,944.05,949.13,858.73
2006-03-17,899.39,19,2006-04-04,up,947.32,932.98,944.36,854.42
2006-03-20,908.36,17,2006-04-05,up,955.06,944.05,953.78,862.94
2006-03-21,911.14,17,2006-04-06,up,960.56,948.08,956.70,865.58
2006-03-22,920.30,20,2006-04-10,up,980.27,960.45,966.31,874.28
2006-03-23,931.18,19,2006-04-10,up,980.27,960.45,977.74,884.62
2006-03-24,921.31,18,2006-04-10,up,980.27,960.45,967.38,875.24
2006-03-27,931.03,15,2006-04-10,up,980.27,960.45,977.58,884.48
2006-03-28,933.30,14,2006-04-10,up,980.27,960.45,979.97,886.63
2006-03-29,931.04,13,2006-04-10,up,980.27,960.45,977.59,884.49
2006-03-30,923.95,12,2006-04-10,up,980.27,960.45,970.15,877.75
2006-03-31,923.19,11,2006-04-10,up,980.27,960.45,969.35,877.03
2006-04-03,936.34,9,2006-04-11,up,984.77,969.89,983.16,889.52
2006-04-04,947.25,36,2006-05-09,up,1022.82,992.63,994.61,899.89
2006-04-05,955.00,35,2006-05-09,up,1022.82,992.63,1002.75,907.25
2006-04-06,952.32,34,2006-05-09,up,1022.82,992.63,999.94,904.70
2006-04-07,961.44,33,2006-05-09,up,1022.82,992.63,1009.51,913.37
2006-04-10,980.27,16,2006-04-25,down,949.75,929.69,1029.28,931.26
2006-04-11,982.14,15,2006-04-25,down,949.75,929.69,1031.25,933.03
2006-04-12,986.35,14,2006-04-25,down,949.75,929.69,1035.67,937.03
2006-04-13,960.33,27,2006-05-09,up,1022.82,992.63,1008.35,912.31
2006-04-14,977.09,27,2006-05-10,up,1042.28,1016.79,1025.94,928.24
2006-04-17,988.19,9,2006-04-25,down,949.75,929.69,1037.60,938.78
2006-04-18,986.35,8,2006-04-25,down,949.75,929.69,1035.67,937.03
2006-04-19,982.99,7,2006-04-25,down,949.75,929.69,1032.14,933.84
2006-04-20,970.81,20,2006-05-09,up,1022.82,992.63,1019.35,922.27
2006-04-21,972.54,19,2006-05-09,up,1022.82,992.63,1021.17,923.91
2006-04-24,950.93,16,2006-05-09,up,1022.82,992.63,998.48,903.38
2006-04-25,945.52,14,2006-05-08,up,993.20,967.83,992.80,898.24
2006-04-26,956.20,14,2006-05-09,up,1022.82,992.63,1004.01,908.39
2006-04-27,957.59,13,2006-05-09,up,1022.82,992.63,1005.47,909.71
2006-04-28,965.29,12,2006-05-09,up,1022.82,992.63,1013.55,917.03
2006-05-08,993.20,4,2006-05-11,up,1064.93,1033.45,1042.86,943.54
2006-05-09,1022.82,7,2006-05-15,up,1109.05,1062.06,1073.96,971.68
2006-05-10,1037.93,6,2006-05-15,up,1109.05,1062.06,1089.83,986.03
2006-05-11,1033.48,5,2006-05-15,up,1109.05,1062.06,1085.15,981.81
2006-05-12,1066.17,5,2006-05-16,up,1122.47,1073.04,1119.48,1012.86
2006-05-15,1108.90,8,2006-05-22,up,1191.25,1157.65,1164.35,1053.45
2006-05-16,1080.74,4,2006-05-19,up,1156.92,1121.23,1134.78,1026.70
2006-05-17,1101.69,3,2006-05-19,up,1156.92,1121.23,1156.77,1046.61
2006-05-18,1121.48,5,2006-05-22,up,1191.25,1157.65,1177.55,1065.41
2006-05-19,1153.64,6,2006-05-24,down,1162.70,1092.68,1211.32,1095.96
2006-05-22,1183.70,3,2006-05-24,down,1162.70,1092.68,1242.88,1124.52
2006-05-23,1138.82,7,2006-05-29,up,1199.35,1171.09,1195.76,1081.88
2006-05-24,1119.44,6,2006-05-29,up,1199.35,1171.09,1175.41,1063.47
2006-05-25,1140.35,5,2006-05-29,up,1199.35,1171.09,1197.37,1083.33
2006-05-26,1170.28,6,2006-05-31,up,1235.35,1211.39,1228.79,1111.77
2006-05-29,1198.81,4,2006-06-01,up,1278.72,1224.57,1258.75,1138.87
2006-05-30,1218.73,4,2006-06-02,up,1300.09,1273.43,1279.67,1157.79
2006-05-31,1224.03,3,2006-06-02,up,1300.09,1273.43,1285.23,1162.83
2006-06-01,1278.24,8,2006-06-08,down,1245.39,1204.25,1342.15,1214.33
2006-06-02,1287.82,7,2006-06-08,down,1245.39,1204.25,1352.21,1223.43
2006-06-05,1323.45,3,2006-06-07,down,1324.51,1244.80,1389.62,1257.28
2006-06-06,1322.52,2,2006-06-07,down,1324.51,1244.80,1388.65,1256.39
2006-06-07,1244.92,20,2006-06-26,up,1319.58,1301.32,1307.17,1182.67
2006-06-08,1242.22,19,2006-06-26,up,1319.58,1301.32,1304.33,1180.11
2006-06-09,1214.09,12,2006-06-20,up,1285.62,1261.31,1274.79,1153.39
2006-06-12,1211.76,8,2006-06-19,up,1274.46,1237.99,1272.35,1151.17
2006-06-13,1220.09,8,2006-06-20,up,1285.62,1261.31,1281.09,1159.09
2006-06-14,1218.23,7,2006-06-20,up,1285.62,1261.31,1279.14,1157.32
2006-06-15,1227.78,7,2006-06-21,up,1292.95,1271.72,1289.17,1166.39
2006-06-16,1254.81,11,2006-06-26,up,1319.58,1301.32,1317.55,1192.07
2006-06-19,1268.85,11,2006-06-29,up,1350.68,1325.79,1332.29,1205.41
2006-06-20,1285.23,10,2006-06-29,up,1350.68,1325.79,1349.49,1220.97
2006-06-21,1278.46,9,2006-06-29,up,1350.68,1325.79,1342.38,1214.54
2006-06-22,1280.87,8,2006-06-29,up,1350.68,1325.79,1344.91,1216.83
2006-06-23,1297.75,14,2006-07-06,up,1382.23,1346.36,1362.64,1232.86
2006-06-26,1319.45,12,2006-07-07,up,1392.02,1378.36,1385.42,1253.48
2006-06-27,1325.17,11,2006-07-07,up,1392.02,1378.36,1391.43,1258.91
2006-06-28,1326.39,13,2006-07-10,up,1406.56,1380.21,1392.71,1260.07
2006-06-29,1349.11,13,2006-07-11,up,1417.30,1399.26,1416.57,1281.65
2006-06-30,1336.66,11,2006-07-10,up,1406.56,1380.21,1403.49,1269.83
2006-07-03,1356.29,10,2006-07-12,up,1433.35,1415.36,1424.10,1288.48
2006-07-04,1348.17,8,2006-07-11,up,1417.30,1399.26,1415.58,1280.76
2006-07-05,1345.33,7,2006-07-11,up,1417.30,1399.26,1412.60,1278.06
2006-07-06,1382.23,9,2006-07-14,down,1339.07,1290.61,1451.34,1313.12
2006-07-07,1383.65,7,2006-07-13,down,1410.22,1314.40,1452.83,1314.47
2006-07-10,1405.09,4,2006-07-13,down,1410.22,1314.40,1475.34,1334.84
2006-07-11,1417.30,3,2006-07-13,down,1410.22,1314.40,1488.16,1346.43
2006-07-12,1415.93,2,2006-07-13,down,1410.22,1314.40,1486.73,1345.13
2006-07-13,1314.40,14,2006-07-26,up,1388.70,1366.77,1380.12,1248.68
2006-07-14,1325.64,14,2006-07-27,up,1392.35,1362.88,1391.92,1259.36
2006-07-17,1351.16,16,2006-08-01,down,1318.24,1282.36,1418.72,1283.60
2006-07-18,1362.29,15,2006-08-01,down,1318.24,1282.36,1430.40,1294.18
2006-07-19,1337.53,15,2006-08-02,down,1290.58,1254.67,1404.41,1270.65
2006-07-20,1350.85,13,2006-08-01,down,1318.24,1282.36,1418.39,1283.31
2006-07-21,1352.62,12,2006-08-01,down,1318.24,1282.36,1420.25,1284.99
2006-07-24,1350.75,9,2006-08-01,down,1318.24,1282.36,1418.29,1283.21
2006-07-25,1369.89,8,2006-08-01,down,1318.24,1282.36,1438.38,1301.40
2006-07-26,1383.19,6,2006-07-31,down,1360.12,1309.58,1452.35,1314.03
2006-07-27,1375.14,6,2006-08-01,down,1318.24,1282.36,1443.90,1306.38
2006-07-28,1366.58,5,2006-08-01,down,1318.24,1282.36,1434.91,1298.25
2006-07-31,1309.66,5,2006-08-04,down,1276.33,1220.34,1375.14,1244.18
2006-08-01,1286.35,4,2006-08-04,down,1276.33,1220.34,1350.67,1222.03
2006-08-02,1273.41,6,2006-08-07,down,1215.35,1182.42,1337.08,1209.74
2006-08-03,1269.58,5,2006-08-07,down,1215.35,1182.42,1333.06,1206.10
2006-08-04,1221.20,21,2006-08-24,up,1286.41,1259.42,1282.26,1160.14
2006-08-07,1185.39,4,2006-08-10,up,1253.95,1232.00,1244.66,1126.12
2006-08-08,1226.90,18,2006-08-25,up,1294.27,1282.87,1288.25,1165.56
2006-08-09,1234.10,20,2006-08-28,up,1316.24,1289.35,1295.81,1172.39
2006-08-10,1253.95,20,2006-08-29,up,1335.85,1315.52,1316.65,1191.25
2006-08-11,1261.15,11,2006-08-21,down,1258.62,1194.68,1324.21,1198.09
2006-08-14,1219.08,11,2006-08-24,up,1286.41,1259.42,1280.03,1158.13
2006-08-15,1243.47,14,2006-08-28,up,1316.24,1289.35,1305.64,1181.30
2006-08-16,1262.19,6,2006-08-21,down,1258.62,1194.68,1325.30,1199.08
2006-08-17,1255.46,13,2006-08-29,up,1335.85,1315.52,1318.23,1192.69
2006-08-18,1246.44,11,2006-08-28,up,1316.24,1289.35,1308.76,1184.12
2006-08-21,1258.16,9,2006-08-29,up,1335.85,1315.52,1321.07,1195.25
2006-08-22,1271.19,8,2006-08-29,up,1335.85,1315.52,1334.75,1207.63
2006-08-23,1268.33,7,2006-08-29,up,1335.85,1315.52,1331.75,1204.91
2006-08-24,1286.41,14,2006-09-06,up,1355.48,1336.68,1350.73,1222.09
2006-08-25,1286.58,13,2006-09-06,up,1355.48,1336.68,1350.91,1222.25
2006-08-28,1316.24,23,2006-09-19,up,1386.24,1370.35,1382.05,1250.43
2006-08-29,1315.66,22,2006-09-19,up,1386.24,1370.35,1381.44,1249.88
2006-08-30,1329.20,30,2006-09-28,up,1404.89,1389.12,1395.66,1262.74
2006-08-31,1336.31,29,2006-09-28,up,1404.89,1389.12,1403.13,1269.49
2006-09-01,1310.68,19,2006-09-19,up,1386.24,1370.35,1376.21,1245.15
2006-09-04,1343.19,26,2006-09-29,up,1411.51,1399.83,1410.35,1276.03
2006-09-05,1344.89,35,2006-10-09,up,1433.79,1417.93,1412.13,1277.65
2006-09-06,1355.48,34,2006-10-09,up,1433.79,1417.93,1423.25,1287.71
2006-09-07,1334.17,22,2006-09-28,up,1404.89,1389.12,1400.88,1267.46
2006-09-08,1337.72,21,2006-09-28,up,1404.89,1389.12,1404.61,1270.83
2006-09-11,1348.99,29,2006-10-09,up,1433.79,1417.93,1416.44,1281.54
2006-09-12,1356.04,28,2006-10-09,up,1433.79,1417.93,1423.84,1288.24
2006-09-13,1339.07,17,2006-09-29,up,1411.51,1399.83,1406.02,1272.12
2006-09-14,1341.53,16,2006-09-29,up,1411.51,1399.83,1408.61,1274.45
2006-09-15,1354.52,25,2006-10-09,up,1433.79,1417.93,1422.25,1286.79
2006-09-18,1375.47,24,2006-10-11,up,1446.87,1430.36,1444.24,1306.70
2006-09-19,1378.55,24,2006-10-12,up,1449.22,1433.37,1447.48,1309.62
2006-09-20,1385.26,30,2006-10-19,up,1458.50,1448.44,1454.52,1316.00
2006-09-21,1390.20,30,2006-10-20,up,1459.95,1443.99,1459.71,1320.69
2006-09-22,1376.90,20,2006-10-11,up,1446.87,1430.36,1445.75,1308.06
2006-09-25,1381.10,24,2006-10-18,up,1453.10,1437.53,1450.15,1312.04
2006-09-26,1381.72,23,2006-10-18,up,1453.10,1437.53,1450.81,1312.63
2006-09-27,1391.08,48,2006-11-13,down,1352.23,1301.17,1460.63,1321.53
2006-09-28,1399.31,47,2006-11-13,down,1352.23,1301.17,1469.28,1329.34
2006-09-29,1411.51,46,2006-11-13,down,1352.23,1301.17,1482.09,1340.93
2006-10-09,1433.79,22,2006-10-30,down,1390.26,1361.53,1505.48,1362.10
2006-10-10,1439.84,21,2006-10-30,down,1390.26,1361.53,1511.83,1367.85
2006-10-11,1446.87,20,2006-10-30,down,1390.26,1361.53,1519.21,1374.53
2006-10-12,1434.16,19,2006-10-30,down,1390.26,1361.53,1505.87,1362.45
2006-10-13,1442.02,18,2006-10-30,down,1390.26,1361.53,1514.12,1369.92
2006-10-16,1440.44,15,2006-10-30,down,1390.26,1361.53,1512.46,1368.42
2006-10-17,1438.82,14,2006-10-30,down,1390.26,1361.53,1510.76,1366.88
2006-10-18,1453.10,13,2006-10-30,down,1390.26,1361.53,1525.75,1380.44
2006-10-19,1456.88,9,2006-10-27,down,1410.52,1381.47,1529.72,1384.04
2006-10-20,1444.57,11,2006-10-30,down,1390.26,1361.53,1516.80,1372.34
2006-10-23,1405.31,22,2006-11-13,down,1352.23,1301.17,1475.58,1335.04
2006-10-24,1438.42,7,2006-10-30,down,1390.26,1361.53,1510.34,1366.50
2006-10-25,1426.44,17,2006-11-10,down,1396.01,1345.39,1497.76,1355.12
2006-10-26,1411.51,19,2006-11-13,down,1352.23,1301.17,1482.09,1340.93
2006-10-27,1387.60,18,2006-11-13,down,1352.23,1301.17,1456.98,1318.22
2006-10-30,1382.04,15,2006-11-13,down,1352.23,1301.17,1451.14,1312.94
2006-10-31,1396.96,14,2006-11-13,down,1352.23,1301.17,1466.81,1327.11
2006-11-01,1403.52,13,2006-11-13,down,1352.23,1301.17,1473.70,1333.34
2006-11-02,1397.88,12,2006-11-13,down,1352.23,1301.17,1467.77,1327.99
2006-11-03,1405.00,11,2006-11-13,down,1352.23,1301.17,1475.25,1334.75
2006-11-06,1400.54,8,2006-11-13,down,1352.23,1301.17,1470.57,1330.51
2006-11-07,1379.31,7,2006-11-13,down,1352.23,1301.17,1448.28,1310.34
2006-11-08,1375.24,6,2006-11-13,down,1352.23,1301.17,1444.00,1306.48
2006-11-09,1392.82,5,2006-11-13,down,1352.23,1301.17,1462.46,1323.18
2006-11-10,1353.48,21,2006-11-30,up,1424.46,1403.34,1421.15,1285.81
2006-11-13,1306.78,15,2006-11-27,up,1386.25,1362.27,1372.12,1241.44
2006-11-14,1325.16,15,2006-11-28,up,1397.76,1383.41,1391.42,1258.90
2006-11-15,1342.70,16,2006-11-30,up,1424.46,1403.34,1409.84,1275.57
2006-11-16,1321.50,13,2006-11-28,up,1397.76,1383.41,1387.58,1255.42
2006-11-17,1333.44,13,2006-11-29,up,1402.46,1365.65,1400.11,1266.77
2006-11-20,1322.59,9,2006-11-28,up,1397.76,1383.41,1388.72,1256.46
2006-11-21,1330.85,8,2006-11-28,up,1397.76,1383.41,1397.39,1264.31
2006-11-22,1340.40,9,2006-11-30,up,1424.46,1403.34,1407.42,1273.38
2006-11-23,1350.14,8,2006-11-30,up,1424.46,1403.34,1417.65,1282.63
2006-11-24,1362.57,8,2006-12-01,up,1434.67,1422.02,1430.70,1294.44
2006-11-27,1386.25,9,2006-12-05,up,1464.02,1441.31,1455.56,1316.94
2006-11-28,1392.40,8,2006-12-05,up,1464.02,1441.31,1462.02,1322.78
2006-11-29,1402.46,20,2006-12-18,up,1483.33,1464.72,1472.58,1332.34
2006-11-30,1421.48,20,2006-12-19,up,1493.62,1458.63,1492.55,1350.41
2006-12-01,1429.85,20,2006-12-20,up,1525.95,1478.56,1501.34,1358.36
2006-12-04,1450.57,8,2006-12-11,down,1415.96,1375.52,1523.10,1378.04
2006-12-05,1461.38,4,2006-12-08,down,1421.59,1380.10,1534.45,1388.31
2006-12-06,1441.37,15,2006-12-20,up,1525.95,1478.56,1513.44,1369.30
2006-12-07,1429.17,14,2006-12-20,up,1525.95,1478.56,1500.63,1357.71
2006-12-08,1380.10,8,2006-12-15,up,1460.18,1446.70,1449.11,1311.09
