时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2016-01-04 16:00:00,-8.66,-9.63,0,-481675.56,4998542,0,-1.06
2016-01-05 16:00:00,-10.95,-12.75,0,-155673,0,0,-2.02
2016-01-06 16:00:00,-8.52,-9.16,179321,0,0,0,-0.7
2016-01-07 16:00:00,-16.56,-18.14,0,-448734,0,0,-1.89
2016-01-08 16:00:00,-16.38,-15.91,111074,0,0,0,0.56
2016-01-11 16:00:00,-22.7,-24.55,0,-431804.58,2504728,-2507044,-2.39
2016-01-12 16:00:00,-22.86,-23.68,43590,0,0,0,-1.06
2016-01-13 16:00:00,-26.17,-27.73,0,-202779,0,0,-2.11
2016-01-14 16:00:00,-23.14,-24.72,150719,0,0,0,-2.06
2016-01-15 16:00:00,-25.87,-28.73,0,-200566,0,0,-3.86
2016-01-18 16:00:00,-24.06,-26.03,134809.34,0,732676,-732964,-2.59
2016-01-19 16:00:00,-20.97,-21.38,232675,0,0,0,-0.52
2016-01-20 16:00:00,-21.6,-21.53,0,-7504,0,0,0.09
2016-01-21 16:00:00,-25.15,-25.4,0,-193643,0,0,-0.33
2016-01-22 16:00:00,-23.93,-23.29,105567,0,0,0,0.84
2016-01-25 16:00:00,-22.93,-21,114618.27,0,803880,-806590,2.5
2016-01-26 16:00:00,-28.91,-28.18,0,-358888,0,0,1.03
2016-01-27 16:00:00,-29.65,-28.94,0,-37943,0,0,1.01
2016-01-28 16:00:00,-33.1,-32.08,0,-157277,0,0,1.52
2016-01-29 16:00:00,-30.42,-28.32,188334,0,0,0,3.02
2016-02-01 16:00:00,-31.29,-28.76,0,-22351.03,762192,-763364,3.68
2016-02-02 16:00:00,-28.62,-25.79,148877,0,0,0,3.96
2016-02-03 16:00:00,-28.11,-24.31,73788,0,0,0,5.29
2016-02-04 16:00:00,-26.45,-23.05,62817,0,0,0,4.62
2016-02-05 16:00:00,-27.28,-23.61,0,-28037,0,0,5.05
2016-02-15 16:00:00,-27.21,-23.53,3969.62,0,810288,-810224,5.06
2016-02-16 16:00:00,-23.97,-20.05,174367,0,0,0,5.16
2016-02-17 16:00:00,-22.73,-19.32,36342,0,0,0,4.41
2016-02-18 16:00:00,-22.97,-19.72,0,-19895,0,0,4.22
2016-02-19 16:00:00,-22.38,-17.6,105928,0,0,0,6.16
2016-02-22 16:00:00,-20.79,-15.82,89187,0,0,0,6.27
2016-02-23 16:00:00,-21.26,-16.3,0,-24043,0,0,6.3
2016-02-24 16:00:00,-21.2,-14.83,73096,0,0,0,8.08
2016-02-25 16:00:00,-27.43,-20.26,0,-271102,0,0,9.88
2016-02-26 16:00:00,-27.77,-19.75,25198,0,0,0,11.1
2016-02-29 16:00:00,-32.32,-23.16,0,-170375,0,0,13.53
2016-03-01 16:00:00,-30.8,-21.81,67485,0,0,0,12.99
2016-03-02 16:00:00,-27.34,-18.64,158686,0,0,0,11.97
2016-03-03 16:00:00,-27.2,-18.41,11487,0,0,0,12.07
2016-03-04 16:00:00,-30.11,-20.37,0,-98329,0,0,13.94
2016-03-07 16:00:00,-28.39,-19.04,66641.92,0,897024,-897672,13.06
2016-03-08 16:00:00,-27.73,-18.04,49881,0,0,0,13.41
2016-03-09 16:00:00,-29.34,-19.59,0,-77353,0,0,13.8
2016-03-10 16:00:00,-30.5,-20.39,0,-39968,0,0,14.55
2016-03-11 16:00:00,-30.76,-21.36,0,-48425,0,0,13.58
2016-03-14 16:00:00,-28.02,-20.26,55034.86,0,1686524,-1690912,10.78
2016-03-15 16:00:00,-28.66,-20.28,0,-956,0,0,11.75
2016-03-16 16:00:00,-29.49,-20.32,0,-2282,0,0,13.01
2016-03-17 16:00:00,-26.7,-16.58,187043,0,0,0,13.81
2016-03-18 16:00:00,-23.71,-13.64,146868,0,0,0,13.2
2016-03-21 16:00:00,-21.56,-9.49,207579.58,0,1877994,-1880788,15.39
2016-03-22 16:00:00,-21.7,-9.26,11687,0,0,0,15.89
2016-03-23 16:00:00,-20.78,-9.47,0,-10494,0,0,14.28
2016-03-24 16:00:00,-22,-11.15,0,-83888,0,0,13.91
2016-03-25 16:00:00,-21.4,-9.6,77147,0,0,0,15.01
2016-03-28 16:00:00,-21.82,-10.46,0,-42851.02,1032031,-1032624,14.53
2016-03-29 16:00:00,-23.51,-12.8,0,-116929,0,0,14
2016-03-30 16:00:00,-20.5,-9.57,161232,0,0,0,13.75
2016-03-31 16:00:00,-20.42,-8.94,31791,0,0,0,14.43
2016-04-01 16:00:00,-20.96,-7.55,69297,0,0,0,16.97
2016-04-05 16:00:00,-18.64,-5.53,100978.47,0,1088314,-1090798,16.11
2016-04-06 16:00:00,-18.12,-5.06,23715,0,0,0,15.95
2016-04-07 16:00:00,-19.45,-7.19,0,-106655,0,0,15.22
2016-04-08 16:00:00,-20.07,-8.08,0,-44233,0,0,15
2016-04-11 16:00:00,-18.25,-6.22,92892,0,0,0,14.72
2016-04-12 16:00:00,-18.9,-5.93,14645,0,0,0,15.99
2016-04-13 16:00:00,-17.75,-4.58,67185,0,0,0,16.01
2016-04-14 16:00:00,-16.74,-2.41,108620,0,0,0,17.21
2016-04-15 16:00:00,-16.71,-1.84,28465,0,0,0,17.85
2016-04-18 16:00:00,-17.89,-3.67,0,-91676.94,1049070,-1050168,17.32
2016-04-19 16:00:00,-17.52,-2.89,39313,0,0,0,17.74
2016-04-20 16:00:00,-21.69,-7.36,0,-223577,0,0,18.3
2016-04-21 16:00:00,-22.76,-5.47,94310,0,0,0,22.38
2016-04-22 16:00:00,-21.97,-6.21,0,-37075,0,0,20.2
2016-04-25 16:00:00,-22.44,-5.64,28668.92,0,892096,-894960,21.66
2016-04-26 16:00:00,-21.4,-4.42,60929,0,0,0,21.6
2016-04-27 16:00:00,-21.58,-4.06,17909,0,0,0,22.34
2016-04-28 16:00:00,-21.77,-4.46,0,-19705,0,0,22.13
2016-04-29 16:00:00,-21.88,-4.01,22428,0,0,0,22.88
2016-05-03 16:00:00,-19.37,-1.72,114356.48,0,1082568,-1082886,21.89
2016-05-04 16:00:00,-19.31,-1.88,0,-7686,0,0,21.6
2016-05-05 16:00:00,-18.71,-1.81,3234,0,0,0,20.79
2016-05-06 16:00:00,-22.03,-6.53,0,-236134,0,0,19.88
2016-05-09 16:00:00,-25.4,-11.2,0,-233186,0,0,19.03
2016-05-10 16:00:00,-25.59,-11.72,0,-25938,0,0,18.64
2016-05-11 16:00:00,-26.29,-12,0,-14082,0,0,19.39
2016-05-12 16:00:00,-26.31,-13.13,0,-56339,0,0,17.89
2016-05-13 16:00:00,-26.45,-11.95,58739,0,0,0,19.71
2016-05-16 16:00:00,-25,-8.88,153460,0,0,0,21.49
2016-05-17 16:00:00,-24.99,-6.95,96458,0,0,0,24.05
2016-05-18 16:00:00,-27.34,-8.94,0,-99446,0,0,25.32
2016-05-19 16:00:00,-26.82,-8.7,12264,0,0,0,24.76
2016-05-20 16:00:00,-25.95,-8.09,30260,0,0,0,24.12
2016-05-23 16:00:00,-24.67,-7.2,44363,0,0,0,23.19
2016-05-24 16:00:00,-25.44,-8.33,0,-56361,0,0,22.95
2016-05-25 16:00:00,-25.67,-9.26,0,-46333,0,0,22.08
2016-05-26 16:00:00,-25.3,-8.59,33420,0,0,0,22.37
2016-05-27 16:00:00,-25.45,-8.47,6115,0,0,0,22.78
2016-05-30 16:00:00,-25.88,-9.23,0,-37940.67,940116,-932800,22.46
2016-05-31 16:00:00,-22.77,-6.26,148221,0,0,0,21.38
2016-06-01 16:00:00,-22.08,-5.03,61341,0,0,0,21.88
2016-06-02 16:00:00,-21.15,-4.51,26282,0,0,0,21.1
2016-06-03 16:00:00,-20.94,-4.57,0,-3195,0,0,20.71
2016-06-06 16:00:00,-20.65,-4.77,0,-9906,0,0,20.01
2016-06-07 16:00:00,-20.54,-5.03,0,-12868,0,0,19.52
2016-06-08 16:00:00,-20.56,-4.39,31923,0,0,0,20.35
2016-06-13 16:00:00,-24.62,-9.28,0,-244688,0,0,20.35
2016-06-14 16:00:00,-24.27,-8.39,44530,0,0,0,20.97
2016-06-15 16:00:00,-21.42,-6.08,115508,0,0,0,19.52
2016-06-16 16:00:00,-21.26,-6.56,0,-23659,0,0,18.67
2016-06-17 16:00:00,-20.73,-5.62,46839,0,0,0,19.06
2016-06-20 16:00:00,-20.32,-5.02,29763.79,0,1785450,-1791215,19.2
2016-06-21 16:00:00,-21.33,-5.47,0,-22310,0,0,20.16
2016-06-22 16:00:00,-19.79,-3.11,117879,0,0,0,20.8
2016-06-23 16:00:00,-19.96,-2.75,18335,0,0,0,21.5
2016-06-24 16:00:00,-20.59,-3.2,0,-22886,0,0,21.9
2016-06-27 16:00:00,-18.54,-2.27,46782.8,0,1871036,-1867608,19.97
2016-06-28 16:00:00,-17.75,-1.52,37428,0,0,0,19.73
2016-06-29 16:00:00,-17.6,-1.48,1940,0,0,0,19.56
2016-06-30 16:00:00,-17.65,-1.01,23376,0,0,0,20.21
2016-07-01 16:00:00,-17.94,-0.81,10099,0,0,0,20.87
2016-07-04 16:00:00,-16.4,0.62,71771,0,0,0,20.36
2016-07-05 16:00:00,-16.01,1.16,26527,0,0,0,20.44
2016-07-06 16:00:00,-15.71,1.1,0,-2921,0,0,19.94
2016-07-07 16:00:00,-15.64,1.27,8500,0,0,0,20.05
2016-07-08 16:00:00,-15.78,0.52,0,-37258,0,0,19.35
2016-07-11 16:00:00,-16.39,0.89,18438,0,0,0,20.67
2016-07-12 16:00:00,-15.75,1.04,7587,0,0,0,19.93
2016-07-13 16:00:00,-14.99,1.29,12520,0,0,0,19.15
2016-07-14 16:00:00,-14.81,2.22,46257,0,0,0,19.99
2016-07-15 16:00:00,-15.37,1.88,0,-17031,0,0,20.38
2016-07-18 16:00:00,-15.79,-0.09,0,-98598,0,0,18.64
2016-07-19 16:00:00,-15.24,0.62,35970,0,0,0,18.71
2016-07-20 16:00:00,-15.23,0.85,11518,0,0,0,18.97
2016-07-21 16:00:00,-15.14,1.26,20020,0,0,0,19.33
2016-07-22 16:00:00,-15.85,0.18,0,-53821,0,0,19.05
2016-07-25 16:00:00,-15.91,0.72,27053,0,0,0,19.78
2016-07-26 16:00:00,-14.87,2.36,82121,0,0,0,20.24
2016-07-27 16:00:00,-18.95,-2.42,0,-239305,0,0,20.39
2016-07-28 16:00:00,-19.25,-2.54,0,-6047,0,0,20.69
2016-07-29 16:00:00,-19.91,-3.35,0,-40242,0,0,20.68
2016-08-01 16:00:00,-21.2,-4.48,0,-56636,0,0,21.22
2016-08-02 16:00:00,-20.43,-3.7,38994,0,0,0,21.03
2016-08-03 16:00:00,-20.09,-2.84,43166,0,0,0,21.59
2016-08-04 16:00:00,-19.42,-2.5,16874,0,0,0,21
2016-08-05 16:00:00,-19.87,-2.57,0,-3248,0,0,21.59
2016-08-08 16:00:00,-18.91,-2.01,27626.3,0,978900,-983868,20.84
2016-08-09 16:00:00,-18.04,-0.62,69451,0,0,0,21.25
2016-08-10 16:00:00,-18.3,-1.12,0,-24686,0,0,21.03
2016-08-11 16:00:00,-19.62,-2.38,0,-62973,0,0,21.45
2016-08-12 16:00:00,-18.84,-1.54,42053,0,0,0,21.32
2016-08-15 16:00:00,-17.02,0.63,108577,0,0,0,21.27
2016-08-16 16:00:00,-16.37,3.25,130586,0,0,0,23.46
2016-08-17 16:00:00,-16.04,3.31,3141,0,0,0,23.05
2016-08-18 16:00:00,-16.07,4.01,35157,0,0,0,23.92
2016-08-19 16:00:00,-15.93,4.54,26262,0,0,0,24.35
2016-08-22 16:00:00,-16.99,2.98,0,-77668.99,2108998,-2103300,24.06
2016-08-23 16:00:00,-16.9,3.6,31039,0,0,0,24.67
2016-08-24 16:00:00,-16.62,5.48,93592,0,0,0,26.51
2016-08-25 16:00:00,-17.24,5.49,694,0,0,0,27.46
2016-08-26 16:00:00,-16.96,6.63,56762,0,0,0,28.41
2016-08-29 16:00:00,-16.75,7.53,45115.51,0,2301720,-2303826,29.17
2016-08-30 16:00:00,-16.73,8.06,26582,0,0,0,29.77
2016-08-31 16:00:00,-16.73,7.53,0,-26405,0,0,29.13
2016-09-01 16:00:00,-17.37,6.84,0,-34385,0,0,29.3
2016-09-02 16:00:00,-17.8,7.43,29388,0,0,0,30.69
2016-09-05 16:00:00,-17.45,7.5,3355.14,0,1043704,-1045960,30.22
2016-09-06 16:00:00,-16.09,8.6,54947,0,0,0,29.42
2016-09-07 16:00:00,-16.17,8.98,19329,0,0,0,30
2016-09-08 16:00:00,-15.79,10.54,77994,0,0,0,31.27
2016-09-09 16:00:00,-16.41,9.26,0,-64242,0,0,30.71
2016-09-12 16:00:00,-19.1,5.03,0,-211298.86,1190510,-1193620,29.83
2016-09-13 16:00:00,-18.44,6.21,59030,0,0,0,30.22
2016-09-14 16:00:00,-18.81,6.06,0,-7537,0,0,30.63
2016-09-19 16:00:00,-17.88,7.93,93556.52,0,1170208,-1172630,31.43
2016-09-20 16:00:00,-17.92,7.58,0,-17494,0,0,31.07
2016-09-21 16:00:00,-17.73,8.12,26598,0,0,0,31.42
2016-09-22 16:00:00,-17.38,8.33,10434,0,0,0,31.12
2016-09-23 16:00:00,-17.76,8.3,0,-1108,0,0,31.69
2016-09-26 16:00:00,-19.5,5.53,0,-138523.61,1211504,-1212432,31.09
2016-09-27 16:00:00,-18.94,6.16,31158,0,0,0,30.96
2016-09-28 16:00:00,-19.05,6.32,8282,0,0,0,31.34
2016-09-29 16:00:00,-18.8,7.95,81282,0,0,0,32.94
2016-09-30 16:00:00,-18.4,8.67,36239,0,0,0,33.17
2016-10-10 16:00:00,-16.69,10.57,94851,0,0,0,32.72
2016-10-11 16:00:00,-16.12,13.66,154781,0,0,0,35.5
2016-10-12 16:00:00,-16.01,13.26,0,-20225,0,0,34.85
2016-10-13 16:00:00,-15.87,13.23,0,-1641,0,0,34.59
2016-10-14 16:00:00,-16.02,12.4,0,-41123,0,0,33.84
2016-10-17 16:00:00,-16.79,10.59,0,-90703.69,1280556,-1282712,32.9
2016-10-18 16:00:00,-15.52,12.2,80662,0,0,0,32.81
2016-10-19 16:00:00,-15.64,14.17,98245,0,0,0,35.34
2016-10-20 16:00:00,-15.25,15.33,58015,0,0,0,36.08
2016-10-21 16:00:00,-15.75,15.02,0,-15461,0,0,36.52
2016-10-24 16:00:00,-15.2,16.65,81572.16,0,1357080,-1356708,37.56
2016-10-25 16:00:00,-14.84,16.46,0,-9376,0,0,36.75
2016-10-26 16:00:00,-15.2,16.48,676,0,0,0,37.36
2016-10-27 16:00:00,-15.24,16.83,17636,0,0,0,37.84
2016-10-28 16:00:00,-16.01,14.57,0,-112853,0,0,36.41
2016-10-31 16:00:00,-16.05,15.24,33234.91,0,2536776,-2541586,37.27
2016-11-01 16:00:00,-15.15,17.15,95772,0,0,0,38.07
2016-11-02 16:00:00,-15.71,17.18,1118,0,0,0,39.02
2016-11-03 16:00:00,-15.16,20.26,154406,0,0,0,41.75
2016-11-04 16:00:00,-15.4,20.4,6886,0,0,0,42.32
2016-11-07 16:00:00,-15.44,19.38,0,-51143.33,1158592,-1159808,41.18
2016-11-08 16:00:00,-14.92,19.99,30364,0,0,0,41.03
2016-11-09 16:00:00,-15.51,19.04,0,-47426,0,0,40.89
2016-11-10 16:00:00,-14.42,21.69,132765,0,0,0,42.19
2016-11-11 16:00:00,-14.06,23.01,65920,0,0,0,43.13
2016-11-14 16:00:00,-13.78,22.71,0,-15036,0,0,42.32
2016-11-15 16:00:00,-13.35,24.4,84469,0,0,0,43.57
2016-11-16 16:00:00,-13.21,25.57,58440,0,0,0,44.68
2016-11-17 16:00:00,-13.57,24.99,0,-28914,0,0,44.61
2016-11-18 16:00:00,-13.83,23.45,0,-77123,0,0,43.26
2016-11-21 16:00:00,-13.63,25.73,114019,0,0,0,45.57
2016-11-22 16:00:00,-12.91,27.93,109882,0,0,0,46.89
2016-11-23 16:00:00,-13.51,28.89,48345,0,0,0,49.02
2016-11-24 16:00:00,-14.11,26.67,0,-111364,0,0,47.48
2016-11-25 16:00:00,-13.94,26.9,11873,0,0,0,47.46
2016-11-28 16:00:00,-13.95,26.94,1760.08,0,2535648,-2542484,47.52
2016-11-29 16:00:00,-14.91,25.37,0,-78524,0,0,47.34
2016-11-30 16:00:00,-15.07,23.88,0,-74295,0,0,45.86
2016-12-01 16:00:00,-14.68,24.77,44389,0,0,0,46.24
2016-12-02 16:00:00,-16.15,22.55,0,-111002,0,0,46.15
2016-12-05 16:00:00,-16.61,21.99,0,-27997.68,1265264,-1267000,46.29
2016-12-06 16:00:00,-16.42,22.36,18513,0,0,0,46.4
2016-12-07 16:00:00,-15.5,24.46,104894,0,0,0,47.29
2016-12-08 16:00:00,-16.01,22.41,0,-102226,0,0,45.74
2016-12-09 16:00:00,-16.33,23.58,58597,0,0,0,47.7
2016-12-12 16:00:00,-20.89,15.21,0,-418743.84,1275820,-1278536,45.63
2016-12-13 16:00:00,-20.55,15.22,304,0,0,0,45.02
2016-12-14 16:00:00,-21.07,15.11,0,-5268,0,0,45.84
2016-12-15 16:00:00,-20.22,17.15,101965,0,0,0,46.84
2016-12-16 16:00:00,-19.35,20.25,155022,0,0,0,49.1
2016-12-19 16:00:00,-19.44,20.52,13258.32,0,1311988,-1312370,49.6
2016-12-20 16:00:00,-19.48,20.83,15527,0,0,0,50.06
2016-12-21 16:00:00,-18.89,22.2,68468,0,0,0,50.66
2016-12-22 16:00:00,-18.9,21.56,0,-31847,0,0,49.89
2016-12-23 16:00:00,-19.83,20.08,0,-74158,0,0,49.78
2016-12-26 16:00:00,-19.48,21.02,47207.26,0,1297392,-1300398,50.3
2016-12-27 16:00:00,-19.39,22.21,59710,0,0,0,51.61
2016-12-28 16:00:00,-19.72,22.18,0,-1877,0,0,52.19
2016-12-29 16:00:00,-20.03,22.42,12324,0,0,0,53.08
2016-12-30 16:00:00,-20.01,22.12,0,-15245,0,0,52.67
2017-01-03 16:00:00,-19.31,23.8,84221,0,0,0,53.43
2017-01-04 16:00:00,-18.32,25.18,68788,0,0,0,53.26
2017-01-05 16:00:00,-18.31,25.27,4645,0,0,0,53.35
2017-01-06 16:00:00,-18.88,25.13,0,-7258,0,0,54.25
2017-01-09 16:00:00,-18.47,25.34,10529,0,0,0,53.73
2017-01-10 16:00:00,-18.89,25.65,15537,0,0,0,54.91
2017-01-11 16:00:00,-19.73,24.39,0,-62937,0,0,54.96
2017-01-12 16:00:00,-20.45,22.1,0,-114281,0,0,53.49
2017-01-13 16:00:00,-21.93,19.57,0,-126682,0,0,53.16
2017-01-16 16:00:00,-25.27,13.69,0,-293942.31,1310496,-1312428,52.13
2017-01-17 16:00:00,-24.36,14.46,38468,0,0,0,51.32
2017-01-18 16:00:00,-24.73,13.77,0,-34225,0,0,51.15
2017-01-19 16:00:00,-25.05,12.92,0,-42535,0,0,50.66
2017-01-20 16:00:00,-23.8,15.33,120422,0,0,0,51.35
2017-01-23 16:00:00,-23.04,16.56,61197.04,0,1260288,-1261440,51.46
2017-01-24 16:00:00,-23.47,15.61,0,-47332,0,0,51.06
2017-01-25 16:00:00,-23.21,16.16,27477,0,0,0,51.27
2017-01-26 16:00:00,-22.69,17.57,70300,0,0,0,52.08
2017-02-03 16:00:00,-22.91,16.77,0,-39855,0,0,51.47
2017-02-06 16:00:00,-21.99,18.32,77361,0,0,0,51.67
2017-02-07 16:00:00,-21.97,17.82,0,-24885,0,0,50.99
2017-02-08 16:00:00,-21.4,18.79,48638,0,0,0,51.13
2017-02-09 16:00:00,-20.77,19.79,49876,0,0,0,51.19
2017-02-10 16:00:00,-21.04,18.96,0,-41514,0,0,50.66
2017-02-13 16:00:00,-20.55,19.59,31545,0,0,0,50.52
2017-02-14 16:00:00,-20.64,18.83,0,-38088,0,0,49.74
2017-02-15 16:00:00,-21.39,17.92,0,-45340,0,0,50.01
2017-02-16 16:00:00,-20.89,19.5,78836,0,0,0,51.06
2017-02-17 16:00:00,-21.57,19.04,0,-22646,0,0,51.78
2017-02-20 16:00:00,-20.89,20.15,55351.78,0,1182930,-1186416,51.88
2017-02-21 16:00:00,-20.11,21.23,54010,0,0,0,51.75
2017-02-22 16:00:00,-19.82,21.21,0,-1182,0,0,51.17
2017-02-23 16:00:00,-19.8,21.33,6102,0,0,0,51.28
2017-02-24 16:00:00,-19.51,22.27,46821,0,0,0,51.91
2017-02-27 16:00:00,-20.14,20.81,0,-72752.37,1216500,-1217244,51.28
2017-02-28 16:00:00,-19.84,20.57,0,-12083,0,0,50.41
2017-03-01 16:00:00,-19.67,20.98,20285,0,0,0,50.6
2017-03-02 16:00:00,-20.19,20.28,0,-34572,0,0,50.71
2017-03-03 16:00:00,-19.87,20.33,2480,0,0,0,50.17
2017-03-06 16:00:00,-18.9,22.13,89764.97,0,1105398,-1108778,50.59
2017-03-07 16:00:00,-18.75,22.22,4427,0,0,0,50.42
2017-03-08 16:00:00,-19.07,21.66,0,-28105,0,0,50.33
2017-03-09 16:00:00,-19.58,21.05,0,-30378,0,0,50.52
2017-03-10 16:00:00,-19.56,20.36,0,-34133,0,0,49.63
2017-03-13 16:00:00,-18.99,20.65,14489.29,0,1211056,-1210300,48.93
2017-03-14 16:00:00,-19.15,20.79,6750,0,0,0,49.4
2017-03-15 16:00:00,-19.22,19.53,0,-63191,0,0,47.97
2017-03-16 16:00:00,-18.37,20.8,63462,0,0,0,47.98
2017-03-17 16:00:00,-18.94,20.81,643,0,0,0,49.04
2017-03-20 16:00:00,-18.65,22.06,62651.31,0,1123254,-1127472,50.04
2017-03-21 16:00:00,-18.61,21.62,0,-21989,0,0,49.43
2017-03-22 16:00:00,-19.05,20.53,0,-54356,0,0,48.89
2017-03-23 16:00:00,-19.06,21.35,40993,0,0,0,49.93
2017-03-24 16:00:00,-18.96,21.19,0,-8080,0,0,49.54
2017-03-27 16:00:00,-19.1,20.15,0,-52361.44,1241424,-1243088,48.52
2017-03-28 16:00:00,-19.37,21.3,57928,0,0,0,50.44
2017-03-29 16:00:00,-20.03,19.26,0,-102031,0,0,49.13
2017-03-30 16:00:00,-21.66,15.34,0,-196233,0,0,47.23
2017-03-31 16:00:00,-21.44,15.96,31165,0,0,0,47.61
2017-04-05 16:00:00,-19.71,18.5,127084.63,0,2323040,-2327272,47.59
2017-04-06 16:00:00,-19.51,18.43,0,-3560,0,0,47.14
2017-04-07 16:00:00,-19.5,18.99,27976,0,0,0,47.81
2017-04-10 16:00:00,-20.4,17.75,0,-62221.79,1210548,-1211252,47.93
2017-04-11 16:00:00,-19.78,18.38,31706,0,0,0,47.57
2017-04-12 16:00:00,-20.44,16.97,0,-70799,0,0,47.02
2017-04-13 16:00:00,-20.2,17.51,27343,0,0,0,47.26
2017-04-14 16:00:00,-21.37,14.69,0,-141297,0,0,45.86
2017-04-17 16:00:00,-22.55,11.28,0,-170411,0,0,43.68
2017-04-18 16:00:00,-23.35,9.46,0,-90728,0,0,42.8
2017-04-19 16:00:00,-24.31,6.52,0,-147100,0,0,40.73
2017-04-20 16:00:00,-24.75,5.57,0,-47748,0,0,40.29
2017-04-21 16:00:00,-25.15,5.52,0,-2389,0,0,40.98
2017-04-24 16:00:00,-27.47,0,0,-275840.52,2123470,-2119597,37.87
2017-04-25 16:00:00,-27.23,0.43,21166.6,0,0,0,38.01
2017-04-26 16:00:00,-26.97,2.25,91180,0,0,0,40.01
2017-04-27 16:00:00,-26.52,3.6,67376,0,0,0,40.99
2017-04-28 16:00:00,-26.12,4,20412,0,0,0,40.77
2017-05-02 16:00:00,-26.09,3.72,0,-14476.93,2031204,-2032748,40.33
2017-05-03 16:00:00,-26.23,4.33,30505,0,0,0,41.43
2017-05-04 16:00:00,-26.47,4.14,0,-9020,0,0,41.63
2017-05-05 16:00:00,-27.45,2.07,0,-103927,0,0,40.69
2017-05-08 16:00:00,-28.82,0.77,0,-64948.53,1010160,-1011908,41.57
2017-05-09 16:00:00,-28.37,2.03,63212,0,0,0,42.44
2017-05-10 16:00:00,-29.8,-0.31,0,-117166,0,0,42.01
2017-05-11 16:00:00,-30.4,-0.93,0,-30717,0,0,42.34
2017-05-12 16:00:00,-30.55,-0.91,899,0,0,0,42.68
2017-05-15 16:00:00,-30.36,-0.95,0,-2011.15,1952116,-1958090,42.23
2017-05-16 16:00:00,-28.87,2.47,171143,0,0,0,44.06
2017-05-17 16:00:00,-28.68,3.42,47321,0,0,0,45.01
2017-05-18 16:00:00,-29.16,2.6,0,-40801,0,0,44.83
2017-05-19 16:00:00,-29.25,3.36,37945,0,0,0,46.09
2017-05-22 16:00:00,-30.54,-0.32,0,-184285.43,1095900,-1095120,43.51
2017-05-23 16:00:00,-32.75,-3.72,0,-170066,0,0,43.17
2017-05-24 16:00:00,-32.43,-3.12,30012,0,0,0,43.38
2017-05-25 16:00:00,-31.86,-2.27,42876,0,0,0,43.43
2017-05-26 16:00:00,-31.85,-1.27,49604,0,0,0,44.87
2017-05-31 16:00:00,-32.05,-1.67,0,-19589.11,1119195,-1119504,44.71
2017-06-01 16:00:00,-33.9,-4.65,0,-149450,0,0,44.25
2017-06-02 16:00:00,-33.16,-2.85,90384,0,0,0,45.35
2017-06-05 16:00:00,-32.54,-2.32,26150,0,0,0,44.8
2017-06-06 16:00:00,-32.19,-1.58,37384,0,0,0,45.14
2017-06-07 16:00:00,-30.78,0.04,80872,0,0,0,44.52
2017-06-08 16:00:00,-30.83,-0.24,0,-14254,0,0,44.22
2017-06-09 16:00:00,-30.77,0.47,35600,0,0,0,45.12
2017-06-12 16:00:00,-31.73,-1.38,0,-92444.06,992404,-995644,44.46
2017-06-13 16:00:00,-30.73,0.24,80974,0,0,0,44.71
2017-06-14 16:00:00,-30.63,0.76,26132,0,0,0,45.25
2017-06-15 16:00:00,-29.76,1.8,51714,0,0,0,44.93
2017-06-16 16:00:00,-29.88,1.74,0,-2674,0,0,45.09
2017-06-19 16:00:00,-29.44,2.71,48140.9,0,1990437,-1993824,45.56
2017-06-20 16:00:00,-29.31,2.24,0,-23075,0,0,44.63
2017-06-21 16:00:00,-29.3,2.2,0,-2013,0,0,44.55
2017-06-22 16:00:00,-30.55,1.04,0,-58087.8,0,0,45.49
2017-06-23 16:00:00,-30.5,0.92,0,-6081,0,0,45.21
2017-06-26 16:00:00,-29.7,1.75,41625.39,0,987316,-982625,44.74
2017-06-27 16:00:00,-29.59,1.79,1879,0,0,0,44.57
2017-06-28 16:00:00,-30.06,0.98,0,-40443,0,0,44.38
2017-06-29 16:00:00,-29.75,1.99,50217,0,0,0,45.18
2017-06-30 16:00:00,-29.66,1.95,0,-1663,0,0,44.94
2017-07-03 16:00:00,-28.99,2.84,44253,0,0,0,44.82
2017-07-04 16:00:00,-29.12,3.27,21420,0,0,0,45.7
2017-07-05 16:00:00,-28.51,5.09,90989,0,0,0,47
2017-07-06 16:00:00,-28.38,4.27,0,-40887,0,0,45.59
2017-07-07 16:00:00,-28.18,4.67,20004,0,0,0,45.74
2017-07-10 16:00:00,-28.61,5.18,25368.72,0,1086000,-1086520,47.33
2017-07-11 16:00:00,-29.49,3.81,0,-68330,0,0,47.23
2017-07-12 16:00:00,-29.58,2.36,0,-72663,0,0,45.36
2017-07-13 16:00:00,-29.58,2.16,0,-9583,0,0,45.07
2017-07-14 16:00:00,-29.97,1.65,0,-25780,0,0,45.15
2017-07-17 16:00:00,-33.59,-2.7,0,-217552.18,1005600,-1002696,46.51
2017-07-18 16:00:00,-33.02,-1.36,66978,0,0,0,47.27
2017-07-19 16:00:00,-32.14,-0.59,38492,0,0,0,46.49
2017-07-20 16:00:00,-31.74,-0.32,13802,0,0,0,46.03
2017-07-21 16:00:00,-31.67,-0.41,0,-4874,0,0,45.75
2017-07-24 16:00:00,-31.29,-0.65,0,-11748,0,0,44.59
