日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2024-03-18,09:30:00,股票,科锐国际(300662.XSHE),卖,市价单,-145000股,23.15,-3356750,-145000股,-,-332050,4363.77,全部成交,2024-03-18 09:30:00
2024-03-18,09:30:00,股票,岩石股份(600696.XSHG),买,市价单,249200股,13.44,3349248,249200股,-,0,1004.77,全部成交,2024-03-18 09:30:00
2024-03-25,09:30:00,股票,岩石股份(600696.XSHG),卖,市价单,-249200股,13.16,-3279472,-249200股,-,-69776,4263.31,全部成交,2024-03-25 09:30:00
2024-03-25,09:30:00,股票,科锐国际(300662.XSHE),买,市价单,154400股,21.2,3273280,154400股,-,0,981.98,全部成交,2024-03-25 09:30:00
2024-04-15,09:30:00,股票,正海生物(300653.XSHE),卖,市价单,-172000股,22.68,-3900960,-172000股,-,-127280,5071.25,全部成交,2024-04-15 09:30:00
2024-04-15,09:30:00,股票,岩石股份(600696.XSHG),买,市价单,328600股,11.86,3897196,328600股,-,0,1169.16,全部成交,2024-04-15 09:30:00
2024-04-22,09:30:00,股票,爱乐达(300696.XSHE),卖,市价单,-199400股,13.96,-2783624,-199400股,-,-614152,3618.71,全部成交,2024-04-22 09:30:00
2024-04-22,09:30:00,股票,凯普生物(300639.XSHE),买,市价单,449400股,6.2,2786280,449400股,-,0,835.88,全部成交,2024-04-22 09:30:00
2024-04-29,09:30:00,股票,巴比食品(605338.XSHG),卖,市价单,-235600股,16.44,-3873264,-235600股,-,-155496,5035.24,全部成交,2024-04-29 09:30:00
2024-04-29,09:30:00,股票,岩石股份(600696.XSHG),卖,市价单,-328600股,11.58,-3805188,-328600股,-,-92008,4946.74,全部成交,2024-04-29 09:30:00
2024-04-29,09:30:00,股票,凯普生物(300639.XSHE),卖,市价单,-449400股,5.99,-2691906,-449400股,-,-94374,3499.48,全部成交,2024-04-29 09:30:00
2024-04-29,09:30:00,股票,兰卫医学(301060.XSHE),买,市价单,350700股,9.86,3457902,350700股,-,0,1037.37,全部成交,2024-04-29 09:30:00
2024-04-29,09:30:00,股票,江山欧派(603208.XSHG),买,市价单,151700股,22.74,3449658,151700股,-,0,1034.9,全部成交,2024-04-29 09:30:00
2024-04-29,09:30:00,股票,我爱我家(000560.XSHE),买,市价单,1896600股,1.84,3489744,1896600股,-,0,1046.92,全部成交,2024-04-29 09:30:00
2024-05-06,09:30:00,股票,我爱我家(000560.XSHE),卖,市价单,-1896600股,1.98,-3755268,-1896600股,-,265524,4881.85,全部成交,2024-05-06 09:30:00
2024-05-06,09:30:00,股票,拓新药业(301089.XSHE),买,市价单,107000股,34.52,3693640,107000股,-,0,1108.09,全部成交,2024-05-06 09:30:00
2024-05-13,09:30:00,股票,科锐国际(300662.XSHE),卖,市价单,-154400股,22.86,-3529584,-154400股,-,256304,4588.46,全部成交,2024-05-13 09:30:00
2024-05-13,09:30:00,股票,拓新药业(301089.XSHE),卖,市价单,-107000股,42.18,-4513260,-107000股,-,819620,5867.24,全部成交,2024-05-13 09:30:00
2024-05-13,09:30:00,股票,壹网壹创(300792.XSHE),买,市价单,226800股,17.72,4018896,226800股,-,0,1205.67,全部成交,2024-05-13 09:30:00
2024-05-13,09:30:00,股票,传艺科技(002866.XSHE),买,市价单,273900股,14.66,4015374,273900股,-,0,1204.61,全部成交,2024-05-13 09:30:00
2024-05-20,09:30:00,股票,江山欧派(603208.XSHG),卖,市价单,-151700股,28.68,-4350756,-151700股,-,901098,5655.98,全部成交,2024-05-20 09:30:00
2024-05-20,09:30:00,股票,巴比食品(605338.XSHG),买,市价单,251900股,17.26,4347794,251900股,-,0,1304.34,全部成交,2024-05-20 09:30:00
2024-06-03,09:30:00,股票,壹网壹创(300792.XSHE),卖,市价单,-226800股,17.8,-4037040,-226800股,-,48580.56,5248.15,全部成交,2024-06-03 09:30:00
2024-06-03,09:30:00,股票,正海生物(300653.XSHE),买,市价单,172300股,23.51,4050773,172300股,-,0,1215.23,全部成交,2024-06-03 09:30:00
2024-06-11,09:30:00,股票,正海生物(300653.XSHE),卖,市价单,-172300股,22.58,-3890534,-172300股,-,-160239,5057.69,全部成交,2024-06-11 09:30:00
2024-06-11,09:30:00,股票,壹网壹创(300792.XSHE),买,市价单,244400股,15.9,3885960,244400股,-,0,1165.79,全部成交,2024-06-11 09:30:00
2024-06-17,09:30:00,股票,传艺科技(002866.XSHE),卖,市价单,-273900股,13.62,-3730518,-273900股,-,-280747.5,4849.67,全部成交,2024-06-17 09:30:00
2024-06-17,09:30:00,股票,壹网壹创(300792.XSHE),卖,市价单,-244400股,16.24,-3969056,-244400股,-,83096,5159.77,全部成交,2024-06-17 09:30:00
2024-06-17,09:30:00,股票,科锐国际(300662.XSHE),买,市价单,198300股,19.4,3847020,198300股,-,0,1154.11,全部成交,2024-06-17 09:30:00
2024-06-17,09:30:00,股票,北新路桥(002307.XSHE),买,市价单,1253800股,3.08,3861704,1253800股,-,0,1158.51,全部成交,2024-06-17 09:30:00
2024-06-24,09:30:00,股票,正威新材(002201.XSHE),卖,市价单,-463500股,5.02,-2326770,-463500股,-,-1079955,3024.8,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,兰卫医学(301060.XSHE),卖,市价单,-350700股,8.48,-2973936,-350700股,-,-483966,3866.12,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,巴比食品(605338.XSHG),卖,市价单,-251900股,13.8,-3476220,-251900股,-,-871574,4519.09,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,科锐国际(300662.XSHE),卖,市价单,-198300股,17.04,-3379032,-198300股,-,-467988,4392.74,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,北新路桥(002307.XSHE),卖,市价单,-1253800股,2.9,-3636020,-1253800股,-,-225684,4726.83,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,东方集团(600811.XSHG),买,市价单,3498900股,0.92,3218988,3498900股,-,0,965.7,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,斯莱克(300382.XSHE),买,市价单,508700股,6.22,3164114,508700股,-,0,949.23,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,拓新药业(301089.XSHE),买,市价单,96500股,32.66,3151690,96500股,-,0,945.51,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,森特股份(603098.XSHG),买,市价单,390700股,8.09,3160763,390700股,-,0,948.23,全部成交,2024-06-24 09:30:00
2024-06-24,09:30:00,股票,百普赛斯(301080.XSHE),买,市价单,81800股,37.22,3044596,81800股,-,0,913.38,全部成交,2024-06-24 09:30:00
2024-07-15,09:30:00,股票,百普赛斯(301080.XSHE),卖,市价单,-81800股,35.78,-2926804,-81800股,-,-44343.78,3804.85,全部成交,2024-07-15 09:30:00
2024-07-15,09:30:00,股票,芯能科技(603105.XSHG),买,市价单,365400股,8.3,3032820,365400股,-,0,909.85,全部成交,2024-07-15 09:30:00
2024-07-29,09:30:00,股票,森特股份(603098.XSHG),卖,市价单,-390700股,7.34,-2867738,-390700股,-,-293025,3728.06,全部成交,2024-07-29 09:30:00
2024-07-29,09:30:00,股票,东尼电子(603595.XSHG),买,市价单,171100股,16.7,2857370,171100股,-,0,857.21,全部成交,2024-07-29 09:30:00
2024-08-05,09:30:00,股票,东方集团(600811.XSHG),卖,市价单,-3498900股,1.23,-4303647,-3498900股,-,1084659,5594.74,全部成交,2024-08-05 09:30:00
2024-08-05,09:30:00,股票,拓新药业(301089.XSHE),卖,市价单,-96500股,32.12,-3099580,-96500股,-,-52110,4029.45,全部成交,2024-08-05 09:30:00
2024-08-05,09:30:00,股票,三孚股份(603938.XSHG),买,市价单,355800股,10.4,3700320,355800股,-,0,1110.1,全部成交,2024-08-05 09:30:00
2024-08-05,09:30:00,股票,森特股份(603098.XSHG),买,市价单,484400股,7.64,3700816,484400股,-,0,1110.24,全部成交,2024-08-05 09:30:00
2024-08-12,09:30:00,股票,森特股份(603098.XSHG),卖,市价单,-484400股,7.68,-3720192,-484400股,-,19376,4836.25,全部成交,2024-08-12 09:30:00
2024-08-12,09:30:00,股票,拓新药业(301089.XSHE),买,市价单,114900股,32.2,3699780,114900股,-,0,1109.93,全部成交,2024-08-12 09:30:00
2024-08-19,09:30:00,股票,拓新药业(301089.XSHE),卖,市价单,-114900股,34.5,-3964050,-114900股,-,264270,5153.27,全部成交,2024-08-19 09:30:00
2024-08-19,09:30:00,股票,海容冷链(603187.XSHG),买,市价单,391800股,10.12,3965016,391800股,-,0,1189.5,全部成交,2024-08-19 09:30:00
2024-08-26,09:30:00,股票,海容冷链(603187.XSHG),卖,市价单,-391800股,9.41,-3686838,-391800股,-,-278178,4792.89,全部成交,2024-08-26 09:30:00
2024-08-26,09:30:00,股票,凯美特气(002549.XSHE),买,市价单,784900股,4.7,3689030,784900股,-,0,1106.71,全部成交,2024-08-26 09:30:00
2024-09-02,09:30:00,股票,斯莱克(300382.XSHE),卖,市价单,-508700股,5.15,-2619805,-508700股,-,-494405.53,3405.75,全部成交,2024-09-02 09:30:00
2024-09-02,09:30:00,股票,东尼电子(603595.XSHG),卖,市价单,-171100股,16.76,-2867636,-171100股,-,10266,3727.93,全部成交,2024-09-02 09:30:00
2024-09-02,09:30:00,股票,海容冷链(603187.XSHG),买,市价单,284500股,9.62,2736890,284500股,-,0,821.07,全部成交,2024-09-02 09:30:00
2024-09-02,09:30:00,股票,百普赛斯(301080.XSHE),买,市价单,81900股,33.28,2725632,81900股,-,0,817.69,全部成交,2024-09-02 09:30:00
2024-09-18,09:30:00,股票,百普赛斯(301080.XSHE),卖,市价单,-81900股,32.11,-2629809,-81900股,-,-95823,3418.75,全部成交,2024-09-18 09:30:00
2024-09-18,09:30:00,股票,寿仙谷(603896.XSHG),买,市价单,138200股,19.02,2628564,138200股,-,0,788.57,全部成交,2024-09-18 09:30:00
2024-09-23,09:30:00,股票,凯美特气(002549.XSHE),卖,市价单,-784900股,5.58,-4379742,-784900股,-,690712,5693.66,全部成交,2024-09-23 09:30:00
2024-09-23,09:30:00,股票,天壕能源(300332.XSHE),买,市价单,1028300股,4.28,4401124,1028300股,-,0,1320.34,全部成交,2024-09-23 09:30:00
2024-09-30,09:30:00,股票,天壕能源(300332.XSHE),卖,市价单,-1028300股,5.46,-5614518,-1028300股,-,1213394,7298.87,全部成交,2024-09-30 09:30:00
2024-09-30,09:30:00,股票,海利生物(603718.XSHG),买,市价单,796400股,7.02,5590728,796400股,-,0,1677.22,全部成交,2024-09-30 09:30:00
2024-10-08,09:30:00,股票,海利生物(603718.XSHG),卖,市价单,-796400股,8.12,-6466768,-796400股,-,876040,8406.8,全部成交,2024-10-08 09:30:00
2024-10-08,09:30:00,股票,普莱柯(603566.XSHG),买,市价单,0股,--,0,414700股,-,0,0,已撤单,2024-10-08 09:30:00
2024-10-14,09:30:00,股票,寿仙谷(603896.XSHG),卖,市价单,-138200股,22.26,-3076332,-138200股,-,447768,3999.23,全部成交,2024-10-14 09:30:00
2024-10-14,09:30:00,股票,普莱柯(603566.XSHG),买,市价单,383600股,12.42,4764312,383600股,-,0,1429.29,全部成交,2024-10-14 09:30:00
2024-10-14,09:30:00,股票,海利生物(603718.XSHG),买,市价单,722600股,6.6,4769160,722600股,-,0,1430.75,全部成交,2024-10-14 09:30:00
2024-10-21,09:30:00,股票,三孚股份(603938.XSHG),卖,市价单,-355800股,11.62,-4134396,-355800股,-,434076,5374.71,全部成交,2024-10-21 09:30:00
2024-10-21,09:30:00,股票,寿仙谷(603896.XSHG),买,市价单,184100股,22.32,4109112,184100股,-,0,1232.73,全部成交,2024-10-21 09:30:00
2024-10-28,09:30:00,股票,海利生物(603718.XSHG),卖,市价单,-722600股,7.62,-5506212,-722600股,-,737052,7158.08,全部成交,2024-10-28 09:30:00
2024-10-28,09:30:00,股票,东尼电子(603595.XSHG),买,市价单,269600股,20.4,5499840,269600股,-,0,1649.95,全部成交,2024-10-28 09:30:00
2024-11-04,09:30:00,股票,东尼电子(603595.XSHG),卖,市价单,-269600股,19.58,-5278768,-269600股,-,-221072,6862.4,全部成交,2024-11-04 09:30:00
2024-11-04,09:30:00,股票,锋尚文化(300860.XSHE),买,市价单,225100股,23.42,5271842,225100股,-,0,1581.55,全部成交,2024-11-04 09:30:00
2024-11-11,09:30:00,股票,锋尚文化(300860.XSHE),卖,市价单,-225100股,25.2,-5672520,-225100股,-,400678,7374.28,全部成交,2024-11-11 09:30:00
2024-11-11,09:30:00,股票,三孚股份(603938.XSHG),买,市价单,447500股,12.66,5665350,447500股,-,0,1699.6,全部成交,2024-11-11 09:30:00
2024-11-18,09:30:00,股票,三孚股份(603938.XSHG),卖,市价单,-447500股,12.28,-5495300,-447500股,-,-170050,7143.89,全部成交,2024-11-18 09:30:00
2024-11-18,09:30:00,股票,东尼电子(603595.XSHG),买,市价单,280200股,19.58,5486316,280200股,-,0,1645.89,全部成交,2024-11-18 09:30:00
2024-12-09,09:30:00,股票,普莱柯(603566.XSHG),卖,市价单,-383600股,13.5,-5178600,-383600股,-,414288,6732.18,全部成交,2024-12-09 09:30:00
2024-12-09,09:30:00,股票,三孚股份(603938.XSHG),买,市价单,423100股,12.22,5170282,423100股,-,0,1551.08,全部成交,2024-12-09 09:30:00
2024-12-23,09:30:00,股票,芯能科技(603105.XSHG),卖,市价单,-365400股,9.12,-3332448,-365400股,-,299628,4332.18,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,海容冷链(603187.XSHG),卖,市价单,-284500股,11.76,-3345720,-284500股,-,608830,4349.44,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,寿仙谷(603896.XSHG),卖,市价单,-184100股,22.04,-4057564,-184100股,-,-51548,5274.83,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,东尼电子(603595.XSHG),卖,市价单,-280200股,19.02,-5329404,-280200股,-,-156912,6928.23,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,三孚股份(603938.XSHG),卖,市价单,-423100股,11.54,-4882574,-423100股,-,-287708,6347.35,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,普莱柯(603566.XSHG),买,市价单,302100股,13.86,4187106,302100股,-,0,1256.13,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,志邦家居(603801.XSHG),买,市价单,324200股,12.92,4188664,324200股,-,0,1256.6,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,贵州三力(603439.XSHG),买,市价单,300200股,13.96,4190792,300200股,-,0,1257.24,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,科顺股份(300737.XSHE),买,市价单,780200股,5.39,4205278,780200股,-,0,1261.58,全部成交,2024-12-23 09:30:00
2024-12-23,09:30:00,股票,怡和嘉业(301367.XSHE),买,市价单,61900股,66.76,4132444,61900股,-,0,1239.73,全部成交,2024-12-23 09:30:00
2024-12-30,09:30:00,股票,科顺股份(300737.XSHE),卖,市价单,-780200股,5.26,-4103852,-780200股,-,-101426,5335.01,全部成交,2024-12-30 09:30:00
2024-12-30,09:30:00,股票,蓝箭电子(301348.XSHE),买,市价单,149300股,27.48,4102764,149300股,-,0,1230.83,全部成交,2024-12-30 09:30:00
2025-01-06,09:30:00,股票,怡和嘉业(301367.XSHE),卖,市价单,-61900股,60.66,-3754854,-61900股,-,-377590,4881.31,全部成交,2025-01-06 09:30:00
2025-01-06,09:30:00,股票,风语筑(603466.XSHG),买,市价单,446800股,8.41,3757588,446800股,-,0,1127.28,全部成交,2025-01-06 09:30:00
2025-01-13,09:30:00,股票,贵州三力(603439.XSHG),卖,市价单,-300200股,12.3,-3692460,-300200股,-,-498332,4800.2,全部成交,2025-01-13 09:30:00
2025-01-13,09:30:00,股票,科顺股份(300737.XSHE),买,市价单,816400股,4.53,3698292,816400股,-,0,1109.49,全部成交,2025-01-13 09:30:00
2025-01-20,09:30:00,股票,科顺股份(300737.XSHE),卖,市价单,-816400股,4.77,-3894228,-816400股,-,195936,5062.5,全部成交,2025-01-20 09:30:00
2025-01-20,09:30:00,股票,贵州三力(603439.XSHG),买,市价单,305600股,12.66,3868896,305600股,-,0,1160.67,全部成交,2025-01-20 09:30:00
2025-01-27,09:30:00,股票,风语筑(603466.XSHG),卖,市价单,-446800股,9.12,-4074816,-446800股,-,317228,5297.26,全部成交,2025-01-27 09:30:00
2025-01-27,09:30:00,股票,科顺股份(300737.XSHE),买,市价单,860800股,4.74,4080192,860800股,-,0,1224.06,全部成交,2025-01-27 09:30:00
2025-02-05,09:30:00,股票,贵州三力(603439.XSHG),卖,市价单,-305600股,12.9,-3942240,-305600股,-,73344,5124.91,全部成交,2025-02-05 09:30:00
2025-02-05,09:30:00,股票,康泰医学(300869.XSHE),买,市价单,298000股,13.18,3927640,298000股,-,0,1178.29,全部成交,2025-02-05 09:30:00
2025-02-10,09:30:00,股票,康泰医学(300869.XSHE),卖,市价单,-298000股,13.78,-4106440,-298000股,-,178800,5338.37,全部成交,2025-02-10 09:30:00
2025-02-10,09:30:00,股票,贵州三力(603439.XSHG),买,市价单,311100股,13.18,4100298,311100股,-,0,1230.09,全部成交,2025-02-10 09:30:00
2025-03-17,09:30:00,股票,科顺股份(300737.XSHE),卖,市价单,-860800股,5.28,-4545024,-860800股,-,464832,5908.53,全部成交,2025-03-17 09:30:00
2025-03-17,09:30:00,股票,怡和嘉业(301367.XSHE),买,市价单,73800股,61.34,4526892,73800股,-,0,1358.07,全部成交,2025-03-17 09:30:00
2025-03-31,09:30:00,股票,怡和嘉业(301367.XSHE),卖,市价单,-73800股,81.34,-6002892,-73800股,-,1476000,7803.76,全部成交,2025-03-31 09:30:00
2025-03-31,09:30:00,股票,万祥科技(301180.XSHE),买,市价单,449700股,13.36,6007992,449700股,-,0,1802.4,全部成交,2025-03-31 09:30:00
2025-04-21,09:30:00,股票,贵州三力(603439.XSHG),卖,市价单,-311100股,12.44,-3870084,-311100股,-,-230214,5031.11,全部成交,2025-04-21 09:30:00
2025-04-21,09:30:00,股票,康泰医学(300869.XSHE),买,市价单,304400股,12.68,3859792,304400股,-,0,1157.94,全部成交,2025-04-21 09:30:00
2025-04-28,09:30:00,股票,万祥科技(301180.XSHE),卖,市价单,-449700股,12.64,-5684208,-449700股,-,-323784,7389.47,全部成交,2025-04-28 09:30:00
2025-04-28,09:30:00,股票,贵州三力(603439.XSHG),买,市价单,473000股,12,5676000,473000股,-,0,1702.8,全部成交,2025-04-28 09:30:00
2025-05-06,09:30:00,股票,蓝箭电子(301348.XSHE),卖,市价单,-149300股,22.72,-3392096,-149300股,-,-710668,4409.72,全部成交,2025-05-06 09:30:00
2025-05-06,09:30:00,股票,康泰医学(300869.XSHE),卖,市价单,-304400股,13.68,-4164192,-304400股,-,304400,5413.45,全部成交,2025-05-06 09:30:00
2025-05-06,09:30:00,股票,振德医疗(603301.XSHG),买,市价单,195800股,19.26,3771108,195800股,-,0,1131.33,全部成交,2025-05-06 09:30:00
2025-05-06,09:30:00,股票,宏源药业(301246.XSHE),买,市价单,287600股,13.1,3767560,287600股,-,0,1130.27,全部成交,2025-05-06 09:30:00
2025-05-19,09:30:00,股票,宏源药业(301246.XSHE),卖,市价单,-287600股,13.48,-3876848,-287600股,-,109288,5039.9,全部成交,2025-05-19 09:30:00
2025-05-19,09:30:00,股票,劲嘉股份(002191.XSHE),买,市价单,1059200股,3.68,3897856,1059200股,-,0,1169.36,全部成交,2025-05-19 09:30:00
2025-05-26,09:30:00,股票,振德医疗(603301.XSHG),卖,市价单,-195800股,20.62,-4037396,-195800股,-,266288,5248.61,全部成交,2025-05-26 09:30:00
2025-05-26,09:30:00,股票,万祥科技(301180.XSHE),买,市价单,301600股,13.28,4005248,301600股,-,0,1201.57,全部成交,2025-05-26 09:30:00
2025-06-03,09:30:00,股票,劲嘉股份(002191.XSHE),卖,市价单,-1059200股,3.76,-3982592,-1059200股,-,84736,5177.37,全部成交,2025-06-03 09:30:00
2025-06-03,09:30:00,股票,百通能源(001376.XSHE),买,市价单,334700股,11.88,3976236,334700股,-,0,1192.87,全部成交,2025-06-03 09:30:00
2025-06-09,09:30:00,股票,百通能源(001376.XSHE),卖,市价单,-334700股,12.06,-4036482,-334700股,-,60246,5247.43,全部成交,2025-06-09 09:30:00
2025-06-09,09:30:00,股票,科顺股份(300737.XSHE),买,市价单,856100股,4.73,4049353,856100股,-,0,1214.81,全部成交,2025-06-09 09:30:00
2025-06-16,09:30:00,股票,万祥科技(301180.XSHE),卖,市价单,-301600股,13.38,-4035408,-301600股,-,30160,5246.03,全部成交,2025-06-16 09:30:00
2025-06-16,09:30:00,股票,振德医疗(603301.XSHG),买,市价单,204500股,20.06,4102270,204500股,-,0,1230.68,全部成交,2025-06-16 09:30:00
2025-06-23,09:30:00,股票,普莱柯(603566.XSHG),卖,市价单,-302100股,13.08,-3951468,-302100股,-,-116248.08,5136.91,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,志邦家居(603801.XSHG),卖,市价单,-324200股,9.28,-3008576,-324200股,-,-985568,3911.15,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,贵州三力(603439.XSHG),卖,市价单,-473000股,11.66,-5515180,-473000股,-,-160820,7169.73,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,科顺股份(300737.XSHE),卖,市价单,-856100股,4.65,-3980865,-856100股,-,-68488,5175.12,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,振德医疗(603301.XSHG),卖,市价单,-204500股,20.68,-4229060,-204500股,-,126790,5497.78,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,百通能源(001376.XSHE),买,市价单,363400股,11.48,4171832,363400股,-,0,1251.55,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,报喜鸟(002154.XSHE),买,市价单,1127800股,3.72,4195416,1127800股,-,0,1258.62,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,龙版传媒(605577.XSHG),买,市价单,341700股,12.2,4168740,341700股,-,0,1250.62,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,普瑞眼科(301239.XSHE),买,市价单,112900股,36.86,4161494,112900股,-,0,1248.45,全部成交,2025-06-23 09:30:00
2025-06-23,09:30:00,股票,甘源食品(002991.XSHE),买,市价单,68500股,59.93,4105205,68500股,-,0,1231.56,全部成交,2025-06-23 09:30:00
2025-07-28,09:30:00,股票,普瑞眼科(301239.XSHE),卖,市价单,-112900股,42.96,-4850184,-112900股,-,688690,6305.24,全部成交,2025-07-28 09:30:00
2025-07-28,09:30:00,股票,喜临门(603008.XSHG),买,市价单,303400股,16.12,4890808,303400股,-,0,1467.24,全部成交,2025-07-28 09:30:00
2025-08-11,09:30:00,股票,喜临门(603008.XSHG),卖,市价单,-303400股,16.16,-4902944,-303400股,-,12136,6373.83,全部成交,2025-08-11 09:30:00
2025-08-11,09:30:00,股票,荣安地产(000517.XSHE),买,市价单,2587200股,1.91,4941552,2587200股,-,0,1482.47,全部成交,2025-08-11 09:30:00
2025-08-18,09:30:00,股票,荣安地产(000517.XSHE),卖,市价单,-2587200股,1.94,-5019168,-2587200股,-,77616,6524.92,全部成交,2025-08-18 09:30:00
2025-08-18,09:30:00,股票,喜临门(603008.XSHG),买,市价单,302200股,16.43,4965146,302200股,-,0,1489.54,全部成交,2025-08-18 09:30:00
2025-08-25,09:30:00,股票,龙版传媒(605577.XSHG),卖,市价单,-341700股,14.1,-4817970,-341700股,-,700485,6263.36,全部成交,2025-08-25 09:30:00
2025-08-25,09:30:00,股票,喜临门(603008.XSHG),卖,市价单,-302200股,17.98,-5433556,-302200股,-,468410,7063.62,全部成交,2025-08-25 09:30:00
2025-08-25,09:30:00,股票,富安娜(002327.XSHE),买,市价单,694000股,7.4,5135600,694000股,-,0,1540.68,全部成交,2025-08-25 09:30:00
2025-08-25,09:30:00,股票,荣安地产(000517.XSHE),买,市价单,2585700股,2,5171400,2585700股,-,0,1551.42,全部成交,2025-08-25 09:30:00
2025-09-08,09:30:00,股票,荣安地产(000517.XSHE),卖,市价单,-2585700股,1.92,-4964544,-2585700股,-,-206856,6453.91,全部成交,2025-09-08 09:30:00
2025-09-08,09:30:00,股票,龙版传媒(605577.XSHG),买,市价单,363000股,13.5,4900500,363000股,-,0,1470.15,全部成交,2025-09-08 09:30:00
2025-09-15,09:30:00,股票,龙版传媒(605577.XSHG),卖,市价单,-363000股,15.34,-5568420,-363000股,-,667920,7238.95,全部成交,2025-09-15 09:30:00
2025-09-15,09:30:00,股票,上海凯宝(300039.XSHE),买,市价单,902100股,6.22,5611062,902100股,-,0,1683.32,全部成交,2025-09-15 09:30:00
2025-09-22,09:30:00,股票,报喜鸟(002154.XSHE),卖,市价单,-1127800股,4.7,-5300660,-1127800股,-,1105244,6890.86,全部成交,2025-09-22 09:30:00
2025-09-22,09:30:00,股票,上海凯宝(300039.XSHE),卖,市价单,-902100股,6.12,-5520852,-902100股,-,-90210,7177.11,全部成交,2025-09-22 09:30:00
2025-09-22,09:30:00,股票,健民集团(600976.XSHG),买,市价单,129700股,41.56,5390332,129700股,-,0,1617.1,全部成交,2025-09-22 09:30:00
2025-09-22,09:30:00,股票,宁夏建材(600449.XSHG),买,市价单,406500股,13.28,5398320,406500股,-,0,1619.5,全部成交,2025-09-22 09:30:00
2025-09-29,09:30:00,股票,宁夏建材(600449.XSHG),卖,市价单,-406500股,13.1,-5325150,-406500股,-,-73170,6922.7,全部成交,2025-09-29 09:30:00
2025-09-29,09:30:00,股票,报喜鸟(002154.XSHE),买,市价单,1281400股,4.16,5330624,1281400股,-,0,1599.19,全部成交,2025-09-29 09:30:00
2025-10-09,09:30:00,股票,健民集团(600976.XSHG),卖,市价单,-129700股,40.38,-5237286,-129700股,-,-153046,6808.47,全部成交,2025-10-09 09:30:00
2025-10-09,09:30:00,股票,龙版传媒(605577.XSHG),买,市价单,379800股,13.72,5210856,379800股,-,0,1563.26,全部成交,2025-10-09 09:30:00
2025-10-27,09:30:00,股票,龙版传媒(605577.XSHG),卖,市价单,-379800股,14.1,-5355180,-379800股,-,144324,6961.73,全部成交,2025-10-27 09:30:00
2025-10-27,09:30:00,股票,健民集团(600976.XSHG),买,市价单,136700股,39.07,5340869,136700股,-,0,1602.26,全部成交,2025-10-27 09:30:00
2025-11-03,09:30:00,股票,健民集团(600976.XSHG),卖,市价单,-136700股,39.44,-5391448,-136700股,-,50579,7008.88,全部成交,2025-11-03 09:30:00
2025-11-03,09:30:00,股票,普瑞眼科(301239.XSHE),买,市价单,143100股,37.62,5383422,143100股,-,0,1615.03,全部成交,2025-11-03 09:30:00
2025-11-10,09:30:00,股票,富安娜(002327.XSHE),卖,市价单,-694000股,7.28,-5052320,-694000股,-,-83280,6568.02,全部成交,2025-11-10 09:30:00
2025-11-10,09:30:00,股票,健民集团(600976.XSHG),买,市价单,128600股,39.22,5043692,128600股,-,0,1513.11,全部成交,2025-11-10 09:30:00
2025-11-17,09:30:00,股票,百通能源(001376.XSHE),卖,市价单,-363400股,13.66,-4964044,-363400股,-,810382,6453.26,全部成交,2025-11-17 09:30:00
2025-11-17,09:30:00,股票,富安娜(002327.XSHE),买,市价单,666700股,7.46,4973582,666700股,-,0,1492.07,全部成交,2025-11-17 09:30:00
2025-11-24,09:30:00,股票,富安娜(002327.XSHE),卖,市价单,-666700股,7.26,-4840242,-666700股,-,-133340,6292.31,全部成交,2025-11-24 09:30:00
2025-11-24,09:30:00,股票,百通能源(001376.XSHE),买,市价单,374800股,12.86,4819928,374800股,-,0,1445.98,全部成交,2025-11-24 09:30:00
