"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2011年11月1日","853.36","843.80","855.35","840.05","323.20M","0.07%"
"2011年10月31日","852.80","834.30","852.80","831.50","337.10M","2.33%"
"2011年10月28日","833.42","820.42","833.73","813.93","285.70M","2.77%"
"2011年10月27日","810.92","810.72","821.29","807.12","241.70M","-0.03%"
"2011年10月26日","811.13","794.29","820.81","791.00","286.00M","1.66%"
"2011年10月25日","797.86","770.84","799.10","769.28","213.40M","3.29%"
"2011年10月24日","772.41","761.43","772.96","741.33","162.00M","1.19%"
"2011年10月21日","763.29","777.03","779.46","760.16","111.30M","-2.01%"
"2011年10月20日","778.95","801.02","801.02","771.15","145.80M","-3.17%"
"2011年10月19日","804.44","807.21","813.95","798.80","132.70M","-0.27%"
"2011年10月18日","806.60","826.53","828.17","806.00","161.40M","-3.09%"
"2011年10月17日","832.29","832.86","839.26","826.81","145.80M","0.25%"
"2011年10月14日","830.20","830.48","833.03","819.98","144.60M","-0.34%"
"2011年10月13日","833.02","816.53","835.63","814.63","191.00M","2.07%"
"2011年10月12日","816.14","783.43","817.02","773.92","163.70M","3.81%"
"2011年10月11日","786.15","806.70","812.45","778.05","119.80M","-0.49%"
"2011年10月10日","790.04","792.97","796.86","786.84","71.50M","-0.14%"
"2011年9月30日","791.13","792.76","796.48","781.79","82.40M","-0.10%"
"2011年9月29日","791.89","813.26","813.26","791.05","103.80M","-3.13%"
"2011年9月28日","817.51","834.03","838.33","814.34","88.40M","-1.61%"
"2011年9月27日","830.88","833.64","839.19","822.84","93.10M","0.18%"
"2011年9月26日","829.35","842.00","848.82","826.83","98.00M","-1.68%"
"2011年9月23日","843.48","840.17","848.27","833.77","118.10M","-1.11%"
"2011年9月22日","852.92","876.25","879.10","852.92","130.00M","-3.19%"
"2011年9月21日","881.03","856.80","881.56","854.29","135.90M","2.83%"
"2011年9月20日","856.81","850.97","861.18","846.03","87.60M","0.25%"
"2011年9月19日","854.71","871.88","871.88","854.64","91.30M","-2.31%"
"2011年9月16日","874.88","878.56","883.10","873.55","95.30M","-0.11%"
"2011年9月15日","875.86","877.93","885.71","875.67","120.30M","-0.12%"
"2011年9月14日","876.95","864.08","877.04","855.34","113.20M","1.74%"
"2011年9月13日","861.92","870.04","870.04","858.91","105.30M","-2.23%"
"2011年9月9日","881.58","889.47","895.84","877.53","121.00M","-1.16%"
"2011年9月8日","891.93","903.25","909.88","891.52","143.10M","-0.85%"
"2011年9月7日","899.61","877.87","899.61","877.78","133.00M","2.84%"
"2011年9月6日","874.74","876.71","884.61","869.81","107.20M","-1.03%"
"2011年9月5日","883.87","902.37","902.37","883.46","138.70M","-2.86%"
"2011年9月2日","909.85","916.07","918.59","902.48","136.30M","-0.86%"
"2011年9月1日","917.75","921.97","930.19","913.16","144.30M","-0.41%"
"2011年8月31日","921.50","931.79","936.10","911.82","166.40M","-1.36%"
"2011年8月30日","934.18","957.29","960.15","933.82","221.90M","-2.08%"
"2011年8月29日","954.03","951.55","959.67","947.73","237.40M","0.13%"
"2011年8月26日","952.81","940.53","954.72","937.97","227.30M","1.05%"
"2011年8月25日","942.94","942.64","943.72","927.36","243.70M","0.29%"
"2011年8月24日","940.20","940.42","954.23","939.28","293.30M","0.40%"
"2011年8月23日","936.42","912.35","936.42","912.35","228.60M","2.83%"
"2011年8月22日","910.61","913.61","925.39","907.86","174.80M","-0.20%"
"2011年8月19日","912.42","895.65","912.42","891.80","171.90M","-0.36%"
"2011年8月18日","915.68","934.58","935.11","915.26","177.50M","-2.19%"
"2011年8月17日","936.16","932.01","941.45","926.02","193.80M","0.32%"
"2011年8月16日","933.14","942.95","944.87","929.79","203.90M","-0.99%"
"2011年8月15日","942.49","928.98","946.80","928.98","231.50M","1.75%"
"2011年8月12日","926.30","920.29","932.77","920.29","231.30M","1.18%"
"2011年8月11日","915.49","873.12","915.49","870.29","243.00M","2.66%"
"2011年8月10日","891.75","891.22","901.86","889.86","202.60M","1.48%"
"2011年8月9日","878.76","849.00","884.84","835.28","212.70M","0.15%"
"2011年8月8日","877.44","908.08","913.32","859.16","248.00M","-4.54%"
"2011年8月5日","919.18","905.16","926.62","899.32","202.30M","-1.95%"
"2011年8月4日","937.48","944.83","950.03","935.41","220.10M","-0.85%"
"2011年8月3日","945.51","922.81","951.59","918.64","297.10M","1.44%"
"2011年8月2日","932.12","923.09","932.12","905.01","239.60M","0.51%"
"2011年8月1日","927.38","911.94","931.37","910.98","176.90M","1.54%"
"2011年7月29日","913.28","919.52","924.84","910.24","186.20M","-0.66%"
"2011年7月28日","919.39","907.25","920.03","902.50","182.70M","0.42%"
"2011年7月27日","915.55","890.03","917.16","883.97","187.70M","2.58%"
"2011年7月26日","892.54","884.01","892.54","878.16","147.70M","0.62%"
"2011年7月25日","887.06","920.85","920.85","884.10","228.60M","-4.00%"
"2011年7月22日","924.00","917.63","929.93","917.63","174.10M","0.94%"
"2011年7月21日","915.37","930.26","930.89","915.37","191.50M","-1.66%"
"2011年7月20日","930.83","932.21","937.75","920.22","206.60M","0.38%"
"2011年7月19日","927.30","940.42","940.42","924.09","235.70M","-1.99%"
"2011年7月18日","946.12","952.03","959.27","944.10","305.20M","-0.53%"
"2011年7月15日","951.14","935.54","951.39","933.49","393.00M","1.97%"
"2011年7月14日","932.77","913.49","932.77","913.49","297.60M","2.16%"
"2011年7月13日","913.09","890.30","913.09","890.30","209.40M","2.42%"
"2011年7月12日","891.52","895.49","898.99","888.58","227.90M","-1.31%"
"2011年7月11日","903.31","894.07","903.90","889.82","191.80M","0.94%"
"2011年7月8日","894.91","899.47","902.05","888.22","173.50M","-0.54%"
"2011年7月7日","899.80","893.60","911.87","891.73","278.10M","0.62%"
"2011年7月6日","894.28","881.60","894.28","877.82","204.20M","1.23%"
"2011年7月5日","883.42","877.52","885.77","876.90","213.20M","0.83%"
"2011年7月4日","876.17","856.50","876.17","856.50","221.00M","2.44%"
"2011年7月1日","855.27","847.54","862.34","847.54","178.90M","1.11%"
"2011年6月30日","845.92","834.82","846.88","834.82","137.40M","1.14%"
"2011年6月29日","836.38","844.85","850.36","836.38","153.40M","-0.92%"
"2011年6月28日","844.18","843.98","844.96","836.94","135.40M","0.04%"
"2011年6月27日","843.86","832.62","850.39","832.62","193.80M","1.39%"
"2011年6月24日","832.32","812.30","835.30","810.58","188.70M","2.20%"
"2011年6月23日","814.44","790.70","815.78","783.86","158.70M","2.90%"
"2011年6月22日","791.51","797.42","798.24","788.56","79.90M","-0.52%"
"2011年6月21日","795.61","792.00","796.85","786.33","86.20M","0.49%"
"2011年6月20日","791.76","800.62","800.62","787.57","90.20M","-1.36%"
"2011年6月17日","802.64","809.16","813.21","801.30","82.10M","-1.00%"
"2011年6月16日","810.71","822.37","822.55","809.93","98.90M","-2.03%"
"2011年6月15日","827.53","837.53","840.53","826.94","103.20M","-1.30%"
"2011年6月14日","838.47","829.51","840.69","829.27","103.00M","1.10%"
"2011年6月13日","829.36","820.24","833.25","811.38","96.70M","0.65%"
"2011年6月10日","824.03","825.55","826.54","811.09","97.10M","-0.48%"
"2011年6月9日","828.02","843.58","843.58","828.02","115.40M","-2.01%"
"2011年6月8日","844.98","846.67","846.92","836.99","100.80M","-0.32%"
"2011年6月7日","847.71","845.25","848.22","842.46","92.60M","0.02%"
"2011年6月3日","847.54","833.44","849.73","832.52","112.50M","1.66%"
"2011年6月2日","833.74","841.52","841.52","823.10","116.70M","-2.05%"
"2011年6月1日","851.17","846.48","852.66","843.29","137.60M","0.57%"
"2011年5月31日","846.32","836.35","846.32","828.66","139.80M","1.44%"
"2011年5月30日","834.32","819.87","844.97","816.39","157.60M","1.38%"
"2011年5月27日","822.94","830.61","835.87","819.87","116.00M","-0.96%"
"2011年5月26日","830.92","843.62","852.98","830.64","98.60M","-1.36%"
"2011年5月25日","842.35","867.68","867.68","842.12","118.80M","-3.28%"
"2011年5月24日","870.94","836.79","876.60","828.50","171.80M","3.57%"
"2011年5月23日","840.90","873.31","873.59","840.65","116.20M","-3.94%"
"2011年5月20日","875.43","884.06","884.33","873.87","74.10M","-1.07%"
"2011年5月19日","884.89","891.48","895.54","883.87","72.10M","-0.66%"
"2011年5月18日","890.79","891.99","894.89","888.17","81.00M","-0.49%"
"2011年5月17日","895.15","903.98","904.48","890.36","102.30M","-1.23%"
"2011年5月16日","906.34","911.34","916.02","906.08","70.50M","-0.38%"
"2011年5月13日","909.77","909.25","912.61","897.80","88.20M","0.06%"
"2011年5月12日","909.25","927.15","927.15","909.14","89.20M","-2.23%"
"2011年5月11日","929.95","931.51","933.28","923.26","76.70M","-0.14%"
"2011年5月10日","931.21","932.88","933.24","925.04","78.00M","-0.06%"
"2011年5月9日","931.77","920.12","935.90","920.12","100.50M","1.47%"
"2011年5月6日","918.28","910.14","920.77","904.74","77.50M","0.40%"
"2011年5月5日","914.59","901.48","919.60","900.35","78.10M","1.17%"
"2011年5月4日","903.99","919.67","919.67","901.92","73.50M","-1.96%"
"2011年5月3日","922.07","911.79","923.06","907.28","72.90M","1.02%"
"2011年4月29日","912.72","901.16","912.72","897.20","76.40M","0.95%"
"2011年4月28日","904.15","941.20","944.70","903.03","117.50M","-4.07%"
"2011年4月27日","942.54","956.77","961.64","936.99","108.90M","-1.64%"
"2011年4月26日","958.29","970.96","973.56","954.98","101.70M","-1.73%"
"2011年4月25日","975.17","1,001.08","1,001.08","974.99","114.00M","-2.93%"
"2011年4月22日","1,004.65","1,008.17","1,008.30","1,000.92","103.00M","-0.58%"
"2011年4月21日","1,010.56","1,007.98","1,017.70","1,006.91","137.90M","0.24%"
"2011年4月20日","1,008.18","993.94","1,009.50","991.88","102.60M","1.40%"
"2011年4月19日","994.30","1,000.88","1,000.88","986.90","99.30M","-0.89%"
"2011年4月18日","1,003.26","1,008.48","1,010.66","1,000.18","84.50M","-0.67%"
"2011年4月15日","1,010.06","1,015.97","1,016.15","1,002.64","84.60M","-0.65%"
"2011年4月14日","1,016.62","1,021.10","1,021.46","1,013.99","88.60M","-0.40%"
"2011年4月13日","1,020.75","999.53","1,020.75","998.52","90.80M","2.06%"
"2011年4月12日","1,000.16","1,000.77","1,007.25","997.75","80.80M","-0.26%"
"2011年4月11日","1,002.80","1,021.30","1,022.56","1,002.43","95.30M","-1.60%"
"2011年4月8日","1,019.14","1,004.14","1,019.14","1,002.38","83.90M","1.47%"
"2011年4月7日","1,004.41","993.38","1,004.41","992.43","89.10M","1.02%"
"2011年4月6日","994.26","1,011.68","1,011.82","992.31","95.90M","-2.05%"
"2011年4月1日","1,015.08","1,006.04","1,015.08","1,002.86","76.70M","0.67%"
"2011年3月31日","1,008.30","1,006.72","1,019.32","1,005.37","92.00M","0.19%"
"2011年3月30日","1,006.37","1,017.16","1,019.17","1,004.38","101.00M","-1.24%"
"2011年3月29日","1,019.04","1,050.29","1,050.29","1,017.88","130.30M","-3.14%"
"2011年3月28日","1,052.11","1,072.89","1,074.41","1,051.02","130.30M","-1.89%"
"2011年3月25日","1,072.34","1,077.34","1,078.02","1,069.38","105.00M","-0.52%"
"2011年3月24日","1,077.99","1,078.02","1,081.59","1,074.04","97.40M","0.13%"
"2011年3月23日","1,076.56","1,066.17","1,076.56","1,064.59","98.20M","0.87%"
"2011年3月22日","1,067.29","1,072.39","1,074.08","1,057.86","81.50M","-0.31%"
"2011年3月21日","1,070.60","1,083.15","1,084.55","1,068.32","90.60M","-1.20%"
"2011年3月18日","1,083.60","1,081.60","1,088.31","1,079.56","98.50M","0.48%"
"2011年3月17日","1,078.37","1,096.22","1,096.22","1,074.87","139.30M","-2.16%"
"2011年3月16日","1,102.21","1,094.12","1,102.67","1,094.12","122.20M","0.66%"
"2011年3月15日","1,094.95","1,108.20","1,108.20","1,078.23","155.30M","-1.14%"
"2011年3月14日","1,107.54","1,099.32","1,107.54","1,095.90","138.30M","0.52%"
"2011年3月11日","1,101.76","1,090.21","1,113.01","1,088.65","153.10M","0.72%"
"2011年3月10日","1,093.90","1,088.34","1,103.54","1,087.57","147.90M","0.61%"
"2011年3月9日","1,087.30","1,084.70","1,087.30","1,075.46","124.60M","0.23%"
"2011年3月8日","1,084.82","1,079.53","1,085.31","1,074.10","117.10M","0.62%"
"2011年3月7日","1,078.11","1,073.93","1,078.11","1,069.93","112.60M","0.58%"
"2011年3月4日","1,071.86","1,063.43","1,071.86","1,056.56","89.80M","0.71%"
"2011年3月3日","1,064.31","1,088.89","1,091.89","1,062.37","108.20M","-2.26%"
"2011年3月2日","1,088.90","1,094.97","1,096.09","1,077.65","109.10M","-0.83%"
"2011年3月1日","1,098.00","1,100.81","1,102.55","1,091.98","127.80M","-0.16%"
"2011年2月28日","1,099.78","1,096.34","1,099.78","1,087.59","113.90M","0.43%"
"2011年2月25日","1,095.10","1,098.11","1,098.73","1,085.80","119.40M","-0.62%"
"2011年2月24日","1,101.95","1,112.43","1,112.72","1,094.62","131.90M","-1.09%"
"2011年2月23日","1,114.05","1,088.08","1,117.29","1,087.86","128.20M","2.37%"
"2011年2月22日","1,088.27","1,118.61","1,122.18","1,087.01","139.70M","-2.63%"
"2011年2月21日","1,117.67","1,096.16","1,117.67","1,094.42","142.00M","1.56%"
"2011年2月18日","1,100.46","1,114.45","1,114.69","1,098.59","129.70M","-1.33%"
"2011年2月17日","1,115.33","1,108.63","1,116.96","1,103.89","132.00M","0.73%"
"2011年2月16日","1,107.24","1,086.77","1,107.24","1,083.85","124.40M","1.79%"
"2011年2月15日","1,087.72","1,086.80","1,097.56","1,082.27","118.50M","0.11%"
"2011年2月14日","1,086.56","1,072.31","1,087.31","1,072.31","119.40M","1.40%"
"2011年2月11日","1,071.58","1,067.19","1,075.59","1,065.15","101.80M","0.72%"
"2011年2月10日","1,063.95","1,026.25","1,063.95","1,024.71","100.10M","3.78%"
"2011年2月9日","1,025.15","1,026.45","1,037.84","1,021.79","63.00M","-0.72%"
"2011年2月1日","1,032.60","1,029.67","1,034.14","1,026.90","59.10M","0.34%"
"2011年1月31日","1,029.12","1,021.63","1,030.18","1,014.40","72.30M","0.80%"
"2011年1月28日","1,020.94","1,013.64","1,023.63","1,011.30","59.60M","0.78%"
"2011年1月27日","1,013.02","991.06","1,015.05","984.79","70.80M","1.74%"
"2011年1月26日","995.74","978.07","995.78","977.85","57.60M","1.71%"
"2011年1月25日","979.00","992.57","992.57","968.32","73.70M","-1.61%"
"2011年1月24日","994.97","1,024.79","1,029.33","994.26","84.80M","-2.88%"
"2011年1月21日","1,024.51","1,014.72","1,033.52","1,013.27","78.90M","0.40%"
"2011年1月20日","1,020.39","1,047.77","1,051.52","1,020.29","86.90M","-2.68%"
"2011年1月19日","1,048.54","1,025.93","1,048.60","1,023.15","70.60M","2.22%"
"2011年1月18日","1,025.72","1,021.84","1,029.86","1,014.63","62.20M","-0.24%"
"2011年1月17日","1,028.16","1,066.43","1,066.99","1,025.66","105.50M","-3.68%"
"2011年1月14日","1,067.42","1,092.09","1,092.09","1,065.75","77.60M","-2.42%"
"2011年1月13日","1,093.86","1,094.83","1,097.10","1,089.67","81.00M","0.38%"
"2011年1月12日","1,089.67","1,083.12","1,095.52","1,071.09","84.60M","1.05%"
"2011年1月11日","1,078.37","1,089.99","1,089.99","1,068.40","86.60M","-1.41%"
"2011年1月10日","1,093.77","1,124.34","1,124.34","1,089.06","95.30M","-2.91%"
"2011年1月7日","1,126.52","1,132.73","1,139.78","1,119.61","96.80M","-0.73%"
"2011年1月6日","1,134.79","1,153.63","1,159.40","1,134.09","104.90M","-1.78%"
"2011年1月5日","1,155.35","1,153.91","1,159.12","1,146.38","106.10M","0.02%"
"2011年1月4日","1,155.11","1,142.17","1,155.52","1,140.04","106.30M","1.53%"
"2010年12月31日","1,137.66","1,117.36","1,138.47","1,117.36","84.20M","1.83%"
"2010年12月30日","1,117.21","1,113.56","1,122.41","1,106.43","82.20M","0.35%"
"2010年12月29日","1,113.31","1,091.82","1,113.31","1,091.82","79.00M","2.00%"
"2010年12月28日","1,091.48","1,098.94","1,099.18","1,080.40","94.20M","-1.25%"
"2010年12月27日","1,105.30","1,145.70","1,154.53","1,100.52","99.70M","-3.43%"
"2010年12月24日","1,144.50","1,170.69","1,168.29","1,140.13","101.20M","-2.71%"
"2010年12月23日","1,176.36","1,198.74","1,200.76","1,175.86","107.30M","-2.10%"
"2010年12月22日","1,201.65","1,214.77","1,215.79","1,199.68","110.90M","-1.10%"
"2010年12月21日","1,215.02","1,212.09","1,222.30","1,204.48","121.00M","0.22%"
"2010年12月20日","1,212.34","1,235.67","1,239.60","1,180.53","175.00M","-1.67%"
"2010年12月17日","1,232.98","1,222.93","1,233.39","1,222.93","128.40M","0.65%"
"2010年12月16日","1,225.03","1,209.62","1,233.62","1,209.34","147.50M","1.09%"
"2010年12月15日","1,211.80","1,217.81","1,224.05","1,209.29","142.90M","-0.55%"
"2010年12月14日","1,218.52","1,211.46","1,219.71","1,204.66","142.30M","0.76%"
"2010年12月13日","1,209.27","1,175.51","1,210.75","1,175.51","162.50M","3.64%"
"2010年12月10日","1,166.80","1,139.83","1,167.68","1,136.33","103.00M","1.95%"
"2010年12月9日","1,144.53","1,158.82","1,160.91","1,144.18","99.60M","-1.35%"
"2010年12月8日","1,160.24","1,160.92","1,176.42","1,158.10","101.80M","-0.12%"
"2010年12月7日","1,161.69","1,132.33","1,162.58","1,123.76","92.50M","2.41%"
"2010年12月6日","1,134.38","1,157.72","1,159.30","1,124.93","113.30M","-2.03%"
"2010年12月3日","1,157.94","1,177.17","1,178.67","1,148.09","120.50M","-1.69%"
"2010年12月2日","1,177.84","1,187.10","1,192.80","1,177.81","125.20M","0.06%"
